application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,ccclastupdated,establishment_address_2,establishment_state,premise_latitude,premise_longitude,approved_se_number,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_owner_name,parcel_number,business_image_url,business_website
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MR284839,GVLP Corporation,Chelsea,2150.0,,,320 Revere Beach Parkway,,Chelsea,MA,2150,POINT (-71.073493 42.334948),POINT (-71.029608 42.4047709),311 Dale Street,,North Andover,MA,1845,87-3577419,MRN284839,Fri Mar 03 2023 07:35:08 GMT-0500 (Eastern Standard Time),Mon Jan 30 2023 16:30:44 GMT-0500 (Eastern Standard Time),Mon Jun 19 2023 11:41:05 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,,Fri Dec 16 2022 13:22:24 GMT-0500 (Eastern Standard Time),Fri Mar 03 2023 10:47:30 GMT-0500 (Eastern Standard Time),Thu May 11 2023 14:18:01 GMT-0400 (Eastern Daylight Time),Mon Jun 19 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2150.0,Chelsea,Suffolk,42.334948,-71.073493,Metro Boston,1/29/2024,,MA,42.404771,-71.029609,,GVLP Corporation,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,8/11/2021,COMPLETE,MR282049,"Nature's Remedy of Massachusetts, Inc.",Rowley,1969.0,,,264 Newburyport Turnpike,,Rowley,MA,1969,POINT (-70.970827 42.635475),POINT (-70.892753 42.7161550),110 Turnpike Road Suite 114,,Westborough,MA,1851,82-0797573,MRN282049,Wed Jan 16 2019 16:33:31 GMT-0500 (Eastern Standard Time),Tue Dec 11 2018 00:00:00 GMT-0500 (Eastern Standard Time),Fri May 10 2019 13:40:43 GMT-0400 (Eastern Daylight Time),True,,,,,,,,RPA201923,Not a DBE,,,Thu Feb 11 2021 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 14 2018 11:09:33 GMT-0500 (Eastern Standard Time),Thu Feb 14 2019 00:00:00 GMT-0500 (Eastern Standard Time),Mon Apr 29 2019 11:53:48 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 12 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1969.0,Rowley,Essex,42.635475,-70.970827,Northeast,1/29/2024,,MA,42.716155,-70.892754,,"Nature's Remedy of Massachusetts, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,,COMPLETE,MC283254,"Pepperell Roots, LLC",Pepperell,1463.0,,,41 Brookline Street,PO Box 891,Pepperell,MA,1463,POINT (-71.275566 42.459085),POINT (-71.565769 42.6759040),41 Brookline Street,PO Box 891,Pepperell,MA,1463,84-4627957,MCN283254,Wed Jun 09 2021 15:21:58 GMT-0400 (Eastern Daylight Time),Fri Feb 26 2021 13:21:54 GMT-0500 (Eastern Standard Time),Thu Dec 16 2021 13:54:05 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Woman-Owned Business,Indoor,"Tier 06: 40,001 to 50,000 sq. ft",,Mon Dec 21 2020 10:57:45 GMT-0500 (Eastern Standard Time),Fri Jun 25 2021 14:30:37 GMT-0400 (Eastern Daylight Time),Fri Sep 17 2021 12:32:26 GMT-0400 (Eastern Daylight Time),Thu Dec 08 2022 03:00:00 GMT-0500 (Eastern Standard Time),Sat Dec 16 2023 03:00:00 GMT-0500 (Eastern Standard Time),2000.0,25000.0,1463.0,Pepperell,Middlesex,42.459085,-71.275566,Central MA,1/29/2024,,MA,42.675904,-71.565769,,"Pepperell Roots, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PDO103125,Clovercraft LLC,,,,,30 Norwood Ave.,,Florence,MA,1062,,,30 NOrwood Ave.,,Florence,MA,1062,85-2089487,PDOA103125,Tue Jul 28 2020 16:16:38 GMT-0400 (Eastern Daylight Time),Mon Jul 06 2020 12:06:59 GMT-0400 (Eastern Daylight Time),,True,,SE304457,,,,,,,Not a DBE,,,,Tue Jun 09 2020 15:14:22 GMT-0400 (Eastern Daylight Time),,Wed Aug 05 2020 13:07:46 GMT-0400 (Eastern Daylight Time),Wed Aug 05 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Aug 05 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,1/29/2024,,MA,,,SE304457,Clovercraft LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL LICENSE,,COMPLETE,MR281408,The Corner Emporium LLC.,Worcester,1608.0,,,40 Jackson Street,Suite 420,Worcester,MA,1608,POINT (-71.840209 42.329642),POINT (-71.808267 42.2556519),46 FLORENCE STREET,,Worcester,MA,1610,85-2363467,MRN281408,Thu Oct 29 2020 22:15:19 GMT-0400 (Eastern Daylight Time),Wed Oct 07 2020 14:32:48 GMT-0400 (Eastern Daylight Time),,True,yes,EE202178,APPROVED,EE202178,EE202178,,,,Not a DBE,,,,Tue May 08 2018 20:46:58 GMT-0400 (Eastern Daylight Time),Thu Nov 05 2020 10:20:55 GMT-0500 (Eastern Standard Time),Thu Feb 11 2021 13:41:06 GMT-0500 (Eastern Standard Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 11 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1608.0,Worcester,Worcester,42.329642,-71.840209,Central MA,1/29/2024,Suite 420,MA,42.255652,-71.808267,SE303851,The Corner Emporium LLC.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,,COMPLETE,MR284018,Sears Farm Wellness LLC,Swansea,2777.0,,,215 Sears Road,,Swansea,MA,2777,POINT (-71.102131 41.778329),POINT (-71.204795 41.7451969),37 Blackstone Blvd,,Providence,RI,2906,86-1364409,MRN284018,Tue Aug 09 2022 23:11:38 GMT-0400 (Eastern Daylight Time),Mon Jun 06 2022 09:08:49 GMT-0400 (Eastern Daylight Time),Tue Jan 10 2023 11:47:31 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Woman-Owned Business,,,,Fri Jan 08 2021 12:16:54 GMT-0500 (Eastern Standard Time),Fri Aug 12 2022 09:09:58 GMT-0400 (Eastern Daylight Time),Thu Oct 13 2022 16:15:31 GMT-0400 (Eastern Daylight Time),Tue Jan 10 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jan 10 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,2777.0,Swansea,Bristol,41.778329,-71.102131,Southeast and Cape,1/29/2024,,MA,41.745197,-71.204795,,Sears Farm Wellness LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,MR284843,Stone's Throw Cannabis LLC d/b/a Firebrand Cannabis,Boston,2111.0,,,100 State Street,,9th Floor,MA,2109,POINT (-71.073493 42.334948),POINT (-71.056810 42.3506890),100 State Street,,9th Floor,MA,2109,87-3166009,MRN284843,Fri May 19 2023 17:07:44 GMT-0400 (Eastern Daylight Time),Wed Jan 04 2023 12:26:59 GMT-0500 (Eastern Standard Time),Thu Aug 10 2023 15:35:45 GMT-0400 (Eastern Daylight Time),True,yes,EE201902,,,EE201902,,,,Not a DBE,,,,Fri Dec 23 2022 20:09:28 GMT-0500 (Eastern Standard Time),Fri May 12 2023 11:45:22 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 11:20:33 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Aug 10 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,5000.0,2111.0,Boston,Suffolk,42.334948,-71.073493,Metro Boston,1/29/2024,Floors #1-2,MA,42.350689,-71.056811,,Stone's Throw Cannabis LLC d/b/a Firebrand Cannabis,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,7/1/2020,COMPLETE,MR281249,"Resinate, Inc.",Worcester,1607.0,,,120 Gilboa Street,,Douglas,MA,1516,POINT (-71.840209 42.329642),POINT (-71.783561 42.2211830),120 Gilboa Street,,Douglas,MA,1516,47-4392516,MRN281249,Tue Jan 07 2020 17:52:38 GMT-0500 (Eastern Standard Time),Thu Sep 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Wed Feb 12 2020 16:51:27 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201945,RP201945,Not a DBE,,,Thu Jun 04 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Apr 17 2018 13:21:24 GMT-0400 (Eastern Daylight Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 07 2020 09:26:38 GMT-0500 (Eastern Standard Time),Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Mar 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1607.0,Worcester,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.221183,-71.783561,,"Resinate, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,8/17/2023,COMPLETE,MP281691,"CNA Stores, Inc.",Amesbury,1913.0,,,100 Main St.,,Amesbury,MA,1913,POINT (-70.970827 42.635475),POINT (-70.961347 42.8341300),100 Main St,,Amesbury,MA,1913,83-1233238,MPN281691,Tue Feb 11 2020 14:42:45 GMT-0500 (Eastern Standard Time),Wed Dec 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),Wed Jun 17 2020 10:59:28 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Veteran-Owned Business | Disability-Owned Business,,,,Thu Jun 06 2019 17:16:37 GMT-0400 (Eastern Daylight Time),Wed Feb 12 2020 00:00:00 GMT-0500 (Eastern Standard Time),Thu Apr 09 2020 15:05:26 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1913.0,Amesbury,Essex,42.635475,-70.970827,Northeast,1/29/2024,,MA,42.83413,-70.961347,,"CNA Stores, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,12/15/2021,COMPLETE,MR282337,"Commonwealth Alternative Care, Inc.",Taunton,2780.0,,,30 Mozzone Boulevard,,Taunton,MA,2780,POINT (-71.102131 41.778329),POINT (-71.063782 41.873199),30 Mozzone Boulevard,,Taunton,MA,2780,37-1834779,MRN282337,Thu Jun 10 2021 09:26:55 GMT-0400 (Eastern Daylight Time),Mon Feb 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,no,,,,,APPROVED,RP201926,RP201926,Not a DBE,,,Thu Nov 18 2021 03:00:00 GMT-0500 (Eastern Standard Time),Fri Jan 25 2019 21:28:35 GMT-0500 (Eastern Standard Time),Fri Jun 25 2021 10:40:09 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 13:57:35 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Aug 26 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,2780.0,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,1/29/2024,,MA,41.873199,-71.063782,,"Commonwealth Alternative Care, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,9/17/2021,COMPLETE,MR283073,"Eskar Northbridge, LLC",Northbridge,1534.0,,,15 Forbes Street,Apartment #2,Boston,MA,2130,POINT (-71.840209 42.329642),POINT (-71.649510 42.1514799),15 Forbes Street,Apartment #2,Boston,MA,2130,84-3733015,MRN283073,Mon Apr 13 2020 14:26:00 GMT-0400 (Eastern Daylight Time),Tue Mar 17 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Jul 17 2020 12:03:18 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Aug 12 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Oct 22 2019 16:48:12 GMT-0400 (Eastern Daylight Time),Wed Apr 15 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 14:48:41 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1534.0,Northbridge,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.15148,-71.64951,,"Eskar Northbridge, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MC283845,Euphorium LLC,Holyoke,1040.0,,,15 Main St,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.602430 42.2054809),15 Main St,,Holyoke,MA,1040,88-2335864,MCN283845,Wed May 10 2023 14:30:03 GMT-0400 (Eastern Daylight Time),Mon Feb 27 2023 09:31:18 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,Indoor,"Tier 01: up to 5,000 square feet",,Thu Feb 16 2023 14:16:02 GMT-0500 (Eastern Standard Time),Fri May 19 2023 10:47:04 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 11:39:30 GMT-0400 (Eastern Daylight Time),Thu Nov 02 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Nov 02 2024 04:00:00 GMT-0400 (Eastern Daylight Time),200.0,1250.0,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,1/29/2024,15 Main St,MA,42.205481,-72.602431,,Euphorium LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MC282664,Revolution Greencare LLC,Chicopee,1020.0,,,30 Buckley Blvd,,Chicopee,MA,1020,POINT (-72.571312 42.12756),POINT (-72.597802 42.1938949),30 Buckley Blvd,,Chicopee,MA,1020,12-1234567,MCN282664,Wed Nov 10 2021 13:44:41 GMT-0500 (Eastern Standard Time),Tue Oct 26 2021 16:46:32 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,Indoor,"Tier 06: 40,001 to 50,000 sq. ft",,Wed Feb 26 2020 08:46:20 GMT-0500 (Eastern Standard Time),Mon Nov 15 2021 16:28:28 GMT-0500 (Eastern Standard Time),Mon Feb 14 2022 16:23:34 GMT-0500 (Eastern Standard Time),,,2000.0,,1020.0,Chicopee,Hampden,42.12756,-72.571312,Western MA,1/29/2024,,MA,42.193895,-72.597802,,Revolution Greencare LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,3/1/2021,COMPLETE,MR281970,"Garden Wonders, Inc",Millville,1529.0,,,3 Route 146,,Millville,MA,1529,POINT (-71.840209 42.329642),POINT (-71.577451 42.0140839),180 warren street,,waltham,MA,2453,04-3255379,MRN281970,Tue Dec 10 2019 13:49:40 GMT-0500 (Eastern Standard Time),Mon Aug 26 2019 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Not a DBE,,,Thu Jan 14 2021 03:00:00 GMT-0500 (Eastern Standard Time),Mon Oct 15 2018 14:17:19 GMT-0400 (Eastern Daylight Time),Fri Nov 29 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:18:52 GMT-0500 (Eastern Standard Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1529.0,Millville,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.014084,-71.577452,,"Garden Wonders, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MR283094,Green River Cannabis Company Inc.,Hopedale,1747.0,,,54 Mellen St. Unit A,,Hopedale,MA,1747,POINT (-71.840209 42.329642),POINT (-71.513720 42.1008580),30 Washington Street,,Attleboro,MA,2703,83-3185115,MRN283094,Thu Mar 04 2021 00:00:20 GMT-0500 (Eastern Standard Time),Wed Nov 25 2020 11:02:56 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Wed Oct 30 2019 11:23:36 GMT-0400 (Eastern Daylight Time),Fri Apr 02 2021 12:32:54 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 10:55:29 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Oct 12 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1747.0,Hopedale,Worcester,42.329642,-71.840209,Central MA,1/29/2024,Unit C,MA,42.100858,-71.51372,,Green River Cannabis Company Inc.,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - Two or More,Expedited,Two or More,PROVISIONAL LICENSE,,COMPLETE,MC282372,SAN Holdings LLC,Taunton,2780.0,,,21 Second Street,,Taunton,MA,2780,POINT (-71.102131 41.778329),POINT (-71.067584 41.8847280),21 Second Street,,Taunton,MA,2780,84-1874682,MCN282372,Fri Apr 02 2021 12:02:40 GMT-0400 (Eastern Daylight Time),Thu Feb 04 2021 16:58:06 GMT-0500 (Eastern Standard Time),Mon Jun 28 2021 10:55:12 GMT-0400 (Eastern Daylight Time),True,yes,SE304216,,,,,,,Woman-Owned Business,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Wed Sep 04 2019 16:10:46 GMT-0400 (Eastern Daylight Time),Fri Apr 09 2021 11:09:25 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 11:11:27 GMT-0400 (Eastern Daylight Time),Mon Jun 28 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Jun 28 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,1250.0,2780.0,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,1/29/2024,No Current Official address (To be updated),MA,41.884728,-71.067585,SE304216,SAN Holdings LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284846,The Stories Company Whitman LLC,Whitman,2382.0,,,109 Raffaele Drive,,Waltham,MA,2452,POINT (-70.818958 41.978877),POINT (-70.946889 42.081702),109 Raffaele Drive,,Waltham,MA,2452,92-2000543,MRN284846,Tue Aug 01 2023 15:22:02 GMT-0400 (Eastern Daylight Time),Fri Jul 07 2023 09:59:15 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Minority-Owned Business,,,,Wed Jan 04 2023 11:38:52 GMT-0500 (Eastern Standard Time),Fri Aug 04 2023 09:13:01 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 13:14:46 GMT-0500 (Eastern Standard Time),,,1500.0,,2382.0,Whitman,Plymouth,41.978877,-70.818958,Southeast and Cape,1/29/2024,,MA,42.081702,-70.94689,,The Stories Company Whitman LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,1/16/2024,COMPLETE,MR284185,Forest Wilde LLC,Lee,1238.0,,,75 Chestnut Street,,Lee,MA,1238,POINT (-73.209889 42.396128),POINT (-73.262462 42.3265150),75 Chestnut Street,,Lee,MA,1238,84-3709838,MRN284185,Sat Jul 10 2021 15:51:07 GMT-0400 (Eastern Daylight Time),Mon May 10 2021 13:09:15 GMT-0400 (Eastern Daylight Time),Mon Jul 25 2022 21:32:27 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Woman-Owned Business,,,Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Tue Mar 23 2021 12:43:00 GMT-0400 (Eastern Daylight Time),Fri Jul 16 2021 09:04:49 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 13:09:20 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 25 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1238.0,Lee,Berkshire,42.396128,-73.209889,Western MA,1/29/2024,,MA,42.326515,-73.262463,,Forest Wilde LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,4/19/2019,COMPLETE,MR281702,Good Chemistry of Mass,Worcester,1604.0,,,9 Harrison Street,,Worcester,MA,1604,POINT (-71.840209 42.329642),POINT (-71.797120 42.257151),50 Congress St,Suite 420,Boston,MA,2109,46-3379588,MRN281702,Thu Aug 02 2018 12:12:43 GMT-0400 (Eastern Daylight Time),Sat Jul 28 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 27 2018 14:13:37 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201817,RPA201817,Not a DBE,,,Thu Feb 21 2019 03:00:00 GMT-0500 (Eastern Standard Time),Wed Jul 11 2018 19:10:05 GMT-0400 (Eastern Daylight Time),Fri Aug 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 20 2018 14:52:58 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat Nov 30 2024 03:00:00 GMT-0500 (Eastern Standard Time),300.0,5000.0,1604.0,Worcester,Worcester,42.329642,-71.840209,Central MA,1/29/2024,,MA,42.257151,-71.79712,,Good Chemistry of Mass,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,MC283716,"Coastal Roots, LLC",Uxbridge,1569.0,,,112 Winter St.,,Hanson,MA,2341,POINT (-71.840209 42.329642),POINT (-71.666886 42.0589129),112 Winter St.,,Hanson,MA,2341,85-1767963,MCN283716,Tue Apr 05 2022 17:07:56 GMT-0400 (Eastern Daylight Time),Tue Apr 05 2022 14:48:01 GMT-0400 (Eastern Daylight Time),Wed Jul 06 2022 13:38:29 GMT-0400 (Eastern Daylight Time),True,yes,SE305010,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Thu Mar 24 2022 16:36:53 GMT-0400 (Eastern Daylight Time),Mon Apr 25 2022 05:31:06 GMT-0400 (Eastern Daylight Time),Thu Jun 09 2022 12:48:02 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jul 17 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,2500.0,1569.0,Uxbridge,Worcester,42.329642,-71.840209,Central MA,1/29/2024,Unit B,MA,42.058913,-71.666886,SE305010,"Coastal Roots, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,FINAL LICENSE,,COMPLETE,MC281714,Twisted Growers LLC,Lakeville,2347.0,,,415 Millennium Circle,,Lakeville,MA,2347,POINT (-70.818958 41.978877),POINT (-70.981628 41.9029030),415 Millennium Circle,,Lakeville,MA,2347,83-2394396,MCN281714,Mon Jul 20 2020 09:00:07 GMT-0400 (Eastern Daylight Time),Fri Feb 14 2020 00:00:00 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,Indoor,"Tier 11: 90,001 to 100,000 sq. ft",Thu Dec 14 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Sep 14 2018 10:43:58 GMT-0400 (Eastern Daylight Time),Thu Jul 23 2020 15:10:03 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:27:56 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Fri Feb 16 2024 03:00:00 GMT-0500 (Eastern Standard Time),600.0,50000.0,2347.0,Lakeville,Plymouth,41.978877,-70.818958,Southeast and Cape,1/29/2024,,MA,41.902903,-70.981629,,Twisted Growers LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,4/29/2019,COMPLETE,MP281410,"Good Chemistry of Massachusetts, Inc.",Bellingham,2019.0,,,20 Williams Way,,Bellingham,MA,2019,POINT (-71.15444 42.199156),POINT (-71.494814 42.0846629),50 Congress Street,Suite 420,Boston,MA,2109,46-3379588,MPN281410,Mon Jul 30 2018 14:56:58 GMT-0400 (Eastern Daylight Time),Tue Jul 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 27 2018 14:11:28 GMT-0500 (Eastern Standard Time),True,,,,,,APPROVED,RP201817,RPA201817,Not a DBE,,,Thu Feb 21 2019 03:00:00 GMT-0500 (Eastern Standard Time),Tue Jun 19 2018 15:07:08 GMT-0400 (Eastern Daylight Time),Fri Aug 10 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Nov 20 2018 14:52:13 GMT-0500 (Eastern Standard Time),Thu Oct 13 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Nov 30 2023 03:00:00 GMT-0500 (Eastern Standard Time),300.0,5000.0,2019.0,Bellingham,Norfolk,42.199156,-71.15444,Central MA,1/29/2024,,MA,42.084663,-71.494814,,"Good Chemistry of Massachusetts, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
