application_status,license_type,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,commence_operations_date,license_status,license_number,business_legal_name,premise_city,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,issue_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,expiration_date,pmt_amount,lic_fee_amount,premise_zip_code,town,premise_county,county_lat,county_long,region,establishment_address_2,establishment_state,premise_latitude,premise_longitude,approved_se_number,ccclastupdated,business_dba_name,premise_state,licensing_authority_id,licensing_authority,business_structure,business_owner_name,parcel_number,business_image_url,business_website
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,6/28/2022,COMPLETE,MR282961,"Cosmopolitan Dispensary, Inc.",Fall River,2720.0,,,82 Hartwell Street,,Fall River,MA,2720,POINT (-71.102131 41.778329),POINT (-71.153160 41.6983639),60 Rock Street,,Fall River,MA,2720,84-2360365,MRN282961,Fri Sep 11 2020 12:37:53 GMT-0400 (Eastern Daylight Time),Thu Sep 10 2020 15:04:39 GMT-0400 (Eastern Daylight Time),Fri Nov 20 2020 18:49:28 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,,,Thu May 12 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 29 2019 17:36:41 GMT-0400 (Eastern Daylight Time),Thu Sep 17 2020 11:04:45 GMT-0400 (Eastern Daylight Time),Thu Nov 19 2020 16:18:55 GMT-0500 (Eastern Standard Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 20 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,2720.0,Fall River,Bristol,41.778329,-71.102131,Southeast and Cape,,MA,41.698364,-71.153161,,2/12/2024,"Cosmopolitan Dispensary, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MP281646,RC Cultivation LLC,Worcester,1606.0,,,30 Pullman Street,,Worcester,MA,1606,POINT (-71.840209 42.329642),POINT (-71.796901 42.3217939),200 Pratt Street,,Meriden,CT,6450,83-1656175,MPN281646,Tue Nov 26 2019 14:28:21 GMT-0500 (Eastern Standard Time),Tue Nov 05 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 12 2020 15:39:23 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,,Thu Apr 11 2019 15:28:00 GMT-0400 (Eastern Daylight Time),Tue Dec 31 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:23:42 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Sat May 11 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1606.0,Worcester,Worcester,42.329642,-71.840209,Central MA,,MA,42.321794,-71.796901,,2/12/2024,RC Cultivation LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MC283799,Carbon Canopy Corporation,Douglas,1516.0,,,183 Davis St.,,Douglas,MA,1516,POINT (-71.840209 42.329642),POINT (-71.683852 42.0566400),305 California St.,,Newton,MA,2458,87-3509847,MCN283799,Wed Nov 30 2022 10:32:14 GMT-0500 (Eastern Standard Time),Mon Nov 21 2022 22:04:03 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Thu Oct 13 2022 15:17:30 GMT-0400 (Eastern Daylight Time),Fri Dec 09 2022 09:48:50 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 13:09:17 GMT-0500 (Eastern Standard Time),,,400.0,,1516.0,Douglas,Worcester,42.329642,-71.840209,Central MA,,MA,42.05664,-71.683853,,2/12/2024,Carbon Canopy Corporation,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Transporter with Other Existing ME License,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,COMMENCE OPS,4/22/2022,COMPLETE,MX281395,Faded LLC,Bellingham,2019.0,,,190 Farm Street,Suite B,Bellingham,MA,2019,POINT (-71.15444 42.199156),POINT (-71.497793 42.0172870),30 Hemlock Street,,Brockton,MA,2302,85-1438831,MXN281395,Wed Aug 25 2021 16:23:12 GMT-0400 (Eastern Daylight Time),Wed Jul 28 2021 14:22:08 GMT-0400 (Eastern Daylight Time),Mon Nov 08 2021 11:08:48 GMT-0500 (Eastern Standard Time),True,yes,SE304880,,,,,,,"Minority-Owned Business | Woman-Owned Business | Disability-Owned Business | Lesbian, Gay, Bisexual, and Transgender Owned Business",,,Thu Feb 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jun 21 2021 23:19:25 GMT-0400 (Eastern Daylight Time),Fri Sep 03 2021 10:44:03 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 13:08:30 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Wed Nov 13 2024 03:00:00 GMT-0500 (Eastern Standard Time),,2500.0,2019.0,Bellingham,Norfolk,42.199156,-71.15444,Central MA,Suite 202,MA,42.017287,-71.497794,SE304880,2/12/2024,Faded LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PDO103067,"Alfred's Finest, Inc",,,,,8 Scobee Circle,,Plymouth,MA,2360,,,99 Main Street,,Plympton,MA,2367,83-0824729,PDOA103067,Fri Jul 03 2020 09:05:59 GMT-0400 (Eastern Daylight Time),Fri Jun 26 2020 13:33:22 GMT-0400 (Eastern Daylight Time),,True,,SE303609,,,,,,,Minority-Owned Business,,,,Fri May 29 2020 16:04:36 GMT-0400 (Eastern Daylight Time),Thu Jul 23 2020 15:22:02 GMT-0400 (Eastern Daylight Time),Thu Jul 23 2020 15:22:17 GMT-0400 (Eastern Daylight Time),Thu Jul 23 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 23 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE303609,2/9/2024,"Alfred's Finest, Inc",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,,COMPLETE,MC282699,Uma Cultivation LLC,Athol,1331.0,,,109 Raffaele Dr,,Waltham,MA,2452,POINT (-71.840209 42.329642),POINT (-72.198828 42.572336),109 Raffaele Dr,,Waltham,MA,2452,84-3889149,MCN282699,Wed May 05 2021 17:09:21 GMT-0400 (Eastern Daylight Time),Mon May 03 2021 11:45:56 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Woman-Owned Business | Minority-Owned Business,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Sat Mar 21 2020 14:17:35 GMT-0400 (Eastern Daylight Time),Fri May 14 2021 09:55:43 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 11:15:04 GMT-0400 (Eastern Daylight Time),Mon Oct 03 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Oct 03 2023 04:00:00 GMT-0400 (Eastern Daylight Time),400.0,2500.0,1331.0,Athol,Worcester,42.329642,-71.840209,Western MA,,MA,42.572336,-72.198828,,2/12/2024,Uma Cultivation LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP282266,Coastal Roots LLC,Middleborough,2346.0,,,112 Winter Street,,Hanson,MA,2341,POINT (-70.818958 41.978877),POINT (-70.864104 41.8567159),112 Winter Street,,Hanson,MA,2341,85-1767963,MPN282266,Wed Apr 05 2023 14:30:59 GMT-0400 (Eastern Daylight Time),Mon Mar 06 2023 09:13:47 GMT-0500 (Eastern Standard Time),,True,yes,SE305010,,,,,,,Not a DBE,,,,Thu Feb 23 2023 15:02:15 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 10:12:50 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 15:34:38 GMT-0400 (Eastern Daylight Time),,,,,2346.0,Middleboro,Plymouth,41.978877,-70.818958,,Building #9,MA,41.856716,-70.864105,SE305010,2/12/2024,Coastal Roots LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,,COMPLETE,MC281982,TDMA Orange LLC,Orange,1364.0,,,207 Daniel Shays Hwy,,Orange,MA,1364,POINT (-72.573941 42.587072),POINT (-72.254626 42.6099790),305 SE 3rd Ave,Ste 203,Portland,OR,97214,83-3515575,MCN281982,Thu Apr 18 2019 13:06:38 GMT-0400 (Eastern Daylight Time),Wed Mar 20 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Nov 22 2019 10:45:02 GMT-0500 (Eastern Standard Time),True,,,,,,,,RPA201948,Not a DBE,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Mon Feb 11 2019 13:38:00 GMT-0500 (Eastern Standard Time),Thu Sep 19 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 10 2019 13:10:25 GMT-0400 (Eastern Daylight Time),Thu Nov 18 2021 03:00:00 GMT-0500 (Eastern Standard Time),Sat Dec 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),400.0,2500.0,1364.0,Orange,Franklin,42.587072,-72.573941,Western MA,,MA,42.609979,-72.254626,,2/12/2024,TDMA Orange LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,12/15/2021,COMPLETE,MR282337,"Commonwealth Alternative Care, Inc.",Taunton,2780.0,,,30 Mozzone Boulevard,,Taunton,MA,2780,POINT (-71.102131 41.778329),POINT (-71.063782 41.873199),30 Mozzone Boulevard,,Taunton,MA,2780,37-1834779,MRN282337,Thu Jun 10 2021 09:26:55 GMT-0400 (Eastern Daylight Time),Mon Feb 11 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,no,,,,,APPROVED,RP201926,RP201926,Not a DBE,,,Thu Nov 18 2021 03:00:00 GMT-0500 (Eastern Standard Time),Fri Jan 25 2019 21:28:35 GMT-0500 (Eastern Standard Time),Fri Jun 25 2021 10:40:09 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 13:57:35 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Aug 26 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,2780.0,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,,MA,41.873199,-71.063782,,2/12/2024,"Commonwealth Alternative Care, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,MP282203,OGeez Brands MA LLC,Hopedale,1747.0,,,6 Charlesview Road,Suite 1,Hopedale,MA,1747,POINT (-71.840209 42.329642),POINT (-71.502330 42.1045659),55 Linden St,,Douglas,MA,1516,88-2417250,MPN282203,Wed Jul 19 2023 10:39:38 GMT-0400 (Eastern Daylight Time),Thu Nov 17 2022 10:03:03 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Mon May 16 2022 12:48:25 GMT-0400 (Eastern Daylight Time),Fri Aug 04 2023 08:55:35 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 15:37:50 GMT-0400 (Eastern Daylight Time),Tue Oct 31 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 31 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1747.0,Hopedale,Worcester,42.329642,-71.840209,Central MA,Suite 1,MA,42.104566,-71.50233,,2/12/2024,OGeez Brands MA LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,11/27/2020,COMPLETE,MC281723,"27 Broom Street, LLC",Plainfield,1070.0,,,26 Brookside Drive,,Feeding Hills,MA,1030,POINT (-72.62073 42.322256),POINT (-72.900081 42.51052),26 Brookside Drive,,Feeding Hills,MA,1030,82-0727541,MCN281723,Mon Dec 02 2019 14:19:36 GMT-0500 (Eastern Standard Time),Mon May 20 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Fri Mar 20 2020 15:45:30 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,Outdoor,"Tier 10: 80,001 to 90,000 sq. ft",Thu Jun 04 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Sep 19 2018 10:50:15 GMT-0400 (Eastern Daylight Time),Thu Oct 03 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jan 09 2020 11:18:20 GMT-0500 (Eastern Standard Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Tue Aug 06 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,22500.0,1070.0,Plainfield,Hampshire,42.322256,-72.62073,Western MA,,MA,42.51052,-72.900082,,2/12/2024,"27 Broom Street, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Microbusiness,Expedited Review - Two or More,Expedited,Two or More,PROVISIONAL LICENSE,,COMPLETE,MB281755,"Buddies Ice Cream, Inc.",Holyoke,1040.0,,,63 JACKSON ST,,HOLYOKE,MA,1040,POINT (-72.571312 42.12756),POINT (-72.613946 42.1973569),"63 JACKSON ST, c/o DIAMOND LIGHT, INC.",,HOLYOKE,MA,1040,83-2810745,MBN281755,Wed Jun 03 2020 01:22:35 GMT-0400 (Eastern Daylight Time),Wed Apr 22 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,True,yes,SE303963,,,,,,,Minority-Owned Business,,,,Sun Jan 05 2020 03:38:03 GMT-0500 (Eastern Standard Time),Fri Jun 12 2020 09:50:26 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 13:44:24 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Oct 14 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,2812.5,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,42.197357,-72.613947,SE303963,2/12/2024,"Buddies Ice Cream, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Courier,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,COMMENCE OPS,9/13/2022,COMPLETE,DO100137,Healing Calyx LLC,Holyoke,1040.0,,,380 Dwight Street,Suite 5,Holyoke,MA,1040,POINT (-72.571312 42.12756),,40 Rhodes Circle,,Hingham,MA,2043,82-3974166,DOA100137,Thu Nov 04 2021 13:31:46 GMT-0400 (Eastern Daylight Time),Thu Sep 30 2021 09:22:59 GMT-0400 (Eastern Daylight Time),,True,,EE201902,,,,,,,Not a DBE,,,Thu Jun 09 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Apr 09 2021 14:22:18 GMT-0400 (Eastern Daylight Time),Fri Nov 05 2021 10:56:01 GMT-0400 (Eastern Daylight Time),Thu Jan 20 2022 15:37:53 GMT-0500 (Eastern Standard Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sun Apr 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,,,,2/9/2024,Healing Calyx LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MP281972,"Massbiology Technology, LLC",Holyoke,1040.0,,,6 Appleton St.,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.599609 42.1983140),1701 Hagar Drive,,Marshfield,MA,2050,85-3519356,MPN281972,Thu Apr 29 2021 15:48:53 GMT-0400 (Eastern Daylight Time),Fri Apr 09 2021 04:00:00 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,,Fri Oct 30 2020 13:05:46 GMT-0400 (Eastern Daylight Time),Fri May 07 2021 11:46:19 GMT-0400 (Eastern Daylight Time),Thu Aug 12 2021 13:59:37 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Nov 15 2024 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,42.198314,-72.59961,,2/12/2024,"Massbiology Technology, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,,COMPLETE,MC283839,"Witch City Gardens, LLC",Salem,1970.0,,,2 Bridge Street,,Salem,MA,1970,POINT (-70.970827 42.635475),POINT (-70.887165 42.5365490),2 Bridge Street,,Salem,MA,1970,83-1048561,MCN283839,Thu Oct 19 2023 19:40:03 GMT-0400 (Eastern Daylight Time),Wed Apr 26 2023 12:36:52 GMT-0400 (Eastern Daylight Time),Tue Jan 30 2024 09:52:06 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Woman-Owned Business | Minority-Owned Business,Indoor,"Tier 01: up to 5,000 square feet",,Tue Jan 31 2023 10:38:33 GMT-0500 (Eastern Standard Time),Fri Oct 20 2023 10:44:28 GMT-0400 (Eastern Daylight Time),Thu Jan 11 2024 12:42:47 GMT-0500 (Eastern Standard Time),Tue Jan 30 2024 03:00:00 GMT-0500 (Eastern Standard Time),Thu Jan 30 2025 03:00:00 GMT-0500 (Eastern Standard Time),,625.0,1970.0,Salem,Essex,42.635475,-70.970827,Northeast,,MA,42.536549,-70.887166,,2/12/2024,"Witch City Gardens, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,8/31/2020,COMPLETE,MP281312,"Mission MA, Inc.",Worcester,1605.0,,,640 Lincoln St.,,Worcester,MA,1605,POINT (-71.840209 42.329642),POINT (-71.764895 42.2991510),5060 N. 40th Street,Suite 120,Phoenix,AZ,85018,47-3906035,MPN281312,Thu Feb 07 2019 08:57:44 GMT-0500 (Eastern Standard Time),Fri Dec 07 2018 00:00:00 GMT-0500 (Eastern Standard Time),Fri Jun 21 2019 15:13:55 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201863,RP201863,Not a DBE,,,Thu Aug 06 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Apr 23 2018 12:14:09 GMT-0400 (Eastern Daylight Time),Thu Feb 14 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu May 16 2019 13:34:09 GMT-0400 (Eastern Daylight Time),Thu Aug 11 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Dec 22 2023 03:00:00 GMT-0500 (Eastern Standard Time),300.0,5000.0,1605.0,Worcester,Worcester,42.329642,-71.840209,Central MA,Suite 200,MA,42.299151,-71.764896,,2/12/2024,"Mission MA, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Product Manufacturer,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MP282129,River Grove LLC,Holyoke,1040.0,,,475 Canal Street,,Holyoke,MA,1040,POINT (-72.571312 42.12756),POINT (-72.602157 42.1985389),226 South Main Street,,Fall River,MA,2721,87-3943758,MPN282129,Tue Mar 01 2022 13:30:59 GMT-0500 (Eastern Standard Time),Wed Dec 15 2021 13:38:18 GMT-0500 (Eastern Standard Time),,True,yes,SE305147,,,,,,,Not a DBE,,,,Sun Oct 03 2021 07:40:33 GMT-0400 (Eastern Daylight Time),Fri Mar 04 2022 09:30:20 GMT-0500 (Eastern Standard Time),Thu Aug 11 2022 11:50:33 GMT-0400 (Eastern Daylight Time),,,,,1040.0,Holyoke,Hampden,42.12756,-72.571312,Western MA,,MA,42.198539,-72.602157,,2/12/2024,River Grove LLC,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,,COMPLETE,MR283784,"Leaf Relief, Inc.",Brockton,2301.0,,,165 Westgate Drive,,Brockton,MA,2301,POINT (-70.818958 41.978877),POINT (-71.050234 42.0938019),1280 Belmont Street,,Brockton,MA,2301,83-3845034,MRN283784,Fri Jan 01 2021 10:21:25 GMT-0500 (Eastern Standard Time),Fri Dec 11 2020 16:13:54 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Fri Sep 18 2020 13:05:34 GMT-0400 (Eastern Daylight Time),Fri Jan 08 2021 14:36:13 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 13:55:36 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Sep 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2301.0,Brockton,Plymouth,41.978877,-70.818958,Southeast and Cape,,MA,42.093802,-71.050234,,2/12/2024,"Leaf Relief, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Courier Pre-Certification,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,,COMPLETE,PDO103156,The Kif Room,,,,,56 POMONA DR,,BROCKTON,MA,2302,,,56 POMONA DR,,BROCKTON,MA,2302,85-2345758,PDOA103156,Tue Mar 09 2021 16:32:42 GMT-0500 (Eastern Standard Time),Tue Mar 02 2021 15:17:32 GMT-0500 (Eastern Standard Time),,True,,SE303933,,,,,,,Minority-Owned Business | Woman-Owned Business,,,,Thu Jul 09 2020 09:54:01 GMT-0400 (Eastern Daylight Time),,Mon Apr 05 2021 13:19:35 GMT-0400 (Eastern Daylight Time),Mon Apr 05 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Apr 05 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,,,MA,,,SE303933,2/9/2024,The Kif Room,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,General Applicant,General Applicant,General Applicant,COMMENCE OPS,4/10/2023,COMPLETE,MR282696,"Standard Naturals, LLC",Malden,2148.0,,,7 Linehurst Rd,,Malden,MA,2148,POINT (-71.275566 42.459085),POINT (-71.025721 42.4435580),296 Main Street,,Everett,MA,2149,83-3136384,MRN282696,Thu Apr 08 2021 19:06:22 GMT-0400 (Eastern Daylight Time),Fri Apr 02 2021 09:34:26 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Thu Mar 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu May 09 2019 09:58:51 GMT-0400 (Eastern Daylight Time),Fri Apr 30 2021 09:04:38 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 11:13:48 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 27 2024 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,2148.0,Malden,Middlesex,42.459085,-71.275566,Northeast,,MA,42.443558,-71.025721,,2/12/2024,"Standard Naturals, LLC",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,COMMENCE OPS,12/8/2021,COMPLETE,MR282881,Frozen 4 Corporatioon,Marshfield,2050.0,,,618 Columbia Road,,Dorchester,MA,2125,POINT (-70.818958 41.978877),POINT (-70.758618 42.1062799),8 Bayridge Lane,,Duxbury,MA,2332,83-2341577,MRN282881,Thu Mar 12 2020 15:10:52 GMT-0400 (Eastern Daylight Time),Fri Feb 07 2020 00:00:00 GMT-0500 (Eastern Standard Time),Fri Jun 05 2020 14:06:54 GMT-0400 (Eastern Daylight Time),True,,,,,EEA201955,,,,Not a DBE,,,Thu Nov 18 2021 03:00:00 GMT-0500 (Eastern Standard Time),Mon Jul 22 2019 14:25:27 GMT-0400 (Eastern Daylight Time),Thu Mar 19 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jun 04 2020 14:13:00 GMT-0400 (Eastern Daylight Time),Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 19 2024 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,2050.0,Marshfield,Plymouth,41.978877,-70.818958,Southeast and Cape,,MA,42.10628,-70.758619,,2/12/2024,Frozen 4 Corporatioon,MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
APPROVED,Marijuana Cultivator,General Applicant,General Applicant,General Applicant,COMMENCE OPS,10/13/2023,COMPLETE,MC283122,"Flower Power Growers, Inc.",Montague,1376.0,,,180 Industrial Blvd.,,Turners Falls,MA,1376,POINT (-72.573941 42.587072),POINT (-72.519165 42.6017859),180 Industrial Blvd.,,Turners Falls,MA,1376,85-3419223,MCN283122,Mon Feb 01 2021 11:16:36 GMT-0500 (Eastern Standard Time),Thu Jan 21 2021 09:16:48 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",Thu May 11 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Oct 16 2020 14:29:43 GMT-0400 (Eastern Daylight Time),Fri Feb 19 2021 12:37:08 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 13:53:08 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 06 2024 04:00:00 GMT-0400 (Eastern Daylight Time),600.0,5000.0,1376.0,Turners Falls,Franklin,42.587072,-72.573941,,Town of Turner's Falls (not listed in City drop down menu),MA,42.601786,-72.519166,,2/12/2024,"Flower Power Growers, Inc.",MA,MACCC,Massachusetts Cannabis Control Commission,,,,,
