premise_city,license_designation,business_legal_name,business_phone,id,license_number,licensing_authority_id,licensing_authority,premise_state,license_status,license_status_date,license_type,license_term,issue_date,expiration_date,business_owner_name,business_structure,activity,parcel_number,business_email,business_image_url,business_dba_name,premise_street_address,premise_county,premise_zip_code,premise_latitude,premise_longitude,business_website,data_refreshed_date
Olney,Adult Use,Good Deeds Organics LLC,(406) 249-8869,370,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Good Deeds Organics LLC,,,,,,,2023-04-24T21:19:46.235918
Philipsburg,Medical Only,Tsb Montana LLC,(214) 310-6361,371,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tsb Montana LLC,3803 MT-1,Granite County,59858,46.33253089999999,-113.3106765,https://montana.topshelfbotanicals.com/philipsburg/?utm_source=gmb&utm_medium=referral,2023-04-24T21:19:46.235918
Philipsburg,Medical Only,Wildcraft,(406) 546-4893,372,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Wildcraft,147 W Broadway St,Granite County,59858,46.3326536,-113.2955272,,2023-04-24T21:19:46.235918
Plains,Adult Use,Deemer Creek Business Park LLC,(214) 310-6361,373,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Deemer Creek Business Park LLC,,,,,,,2023-04-24T21:19:46.235918
Plains,Medical Only,Farmer Spud's Buds,(406) 826-4508,374,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Farmer Spud's Buds,7671 MT-200,Sanders County,59859,47.4515176,-114.8703059,https://montana.topshelfbotanicals.com/plains/,2023-04-24T21:19:46.235918
Plains,Adult Use,Mommaz Enterprises,(406) 249-7270,375,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Mommaz Enterprises,102 Clayton St,Sanders County,59859,47.4607208,-114.8829129,https://mommazdispensary.com/,2023-04-24T21:19:46.235918
Plentywood,Adult Use,Goat Weed Farms,(801) 850-7720,376,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Goat Weed Farms,106 E 1st Ave,Sheridan County,59254,48.7741692,-104.5585264,https://goat-weed-farms-dispensary.business.site/?utm_source=gmb&utm_medium=referral,2023-04-24T21:19:46.235918
Plentywood,Medical Only,Khm,(315) 730-5178,377,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Khm,,,,,,,2023-04-24T21:19:46.235918
Polson,Adult Use,Alternative Releaf LLC,(406) 291-4282,378,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Alternative Releaf LLC,102 Rufus Ln,Lake County,59860,47.68882199999999,-114.1206054,http://www.releafmt.com/,2023-04-24T21:19:46.235918
Polson,Adult Use,Flathead Lake Herb,(406) 883-4372,379,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Flathead Lake Herb,49620 US-93,Lake County,59860,47.6945286,-114.1600986,http://www.flatheadlakeherb.com/,2023-04-24T21:19:46.235918
Polson,Medical Only,Tomcat LLC _ Polson Cannabis,(406) 407-0331,380,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tomcat LLC _ Polson Cannabis,51015 US-93,Lake County,59860,47.6926977,-114.1307583,https://montana.topshelfbotanicals.com/polson/,2023-04-24T21:19:46.235918
Polson,Adult Use,Top Shelf Botanicals,(214) 310-6361,381,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Top Shelf Botanicals,51015 US-93,Lake County,59860,47.6926977,-114.1307583,https://montana.topshelfbotanicals.com/polson/,2023-04-24T21:19:46.235918
Red Lodge,Adult Use,Sweet Grass,(406) 459-2618,382,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sweet Grass,1123 Broadway Ave S,Carbon County,59068,45.1751006,-109.249791,http://sweetgrassmt.com/,2023-04-24T21:19:46.235918
Roberts,Adult Use,Beartooth Medicinal,(405) 591-2041,383,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Beartooth Medicinal,24 Broadway Ave S #4,Carbon County,59068,45.1860662,-109.2468149,https://www.beartoothmedicinal.com/,2023-04-24T21:19:46.235918
Roberts,Adult Use,Elevated Roberts,(406) 855-0291,384,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Elevated Roberts,1 S 1st St,Carbon County,59070,45.358487,-109.167857,http://elevatedmt.com/,2023-04-24T21:19:46.235918
Ronan,Adult Use,Olympus Incendias,(406) 531-7866,385,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Olympus Incendias,63300 US-93,Lake County,59864,47.5272732,-114.09671,https://hi-line.co/?utm_source=GMBListing&utm_medium=organic,2023-04-24T21:19:46.235918
Ronan,Adult Use,The Hi-Line Co.,(406) 676-0079,386,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Hi-Line Co.,63300 US-93,Lake County,59864,47.5272732,-114.09671,https://hi-line.co/?utm_source=GMBListing&utm_medium=organic,2023-04-24T21:19:46.235918
Saco,Medical Only,The Loaded Toad Medicinal Garden,(406) 263-7302,387,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Loaded Toad Medicinal Garden,,,,,,,2023-04-24T21:19:46.235918
Saint Regis,Adult Use,Starrbuds,(406) 240-8979,388,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Starrbuds,440 MT-135,Mineral County,59866,47.3007985,-115.0946107,http://starrbuds.com/,2023-04-24T21:19:46.235918
Savage,Adult Use,Rlogan Enterprises LLC,(406) 480-0074,389,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Northern,10690 MT-16,Richland County,59262,47.4545944,-104.34453,https://northernenlightenment.business.site/?utm_source=gmb&utm_medium=referral,2023-04-24T21:19:46.235918
Seeley Lake,Adult Use,Dancing Goat Gardens,(406) 218-0077,391,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Dancing Goat Gardens,3166 MT-83 Suite 201,Missoula County,59868,47.17612570000001,-113.4798503,http://dancinggoatgardens.com/,2023-04-24T21:19:46.235918
Seeley Lake,Adult Use,Fat Hippie,(406) 459-2618,392,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Fat Hippie,3192 MT-83,Missoula County,59868,47.1783286,-113.4836227,http://www.fathippie.net/,2023-04-24T21:19:46.235918
Seeley Lake,Medical Only,Terry Lucke,(406) 207-5672,393,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Terry Lucke,3192 MT-83,Missoula County,59868,47.1783286,-113.4836227,http://www.fathippie.net/,2023-04-24T21:19:46.235918
Shepherd,Adult Use,406 Organix,(406) 697-2332,394,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,406 Organix,13213 US-87,Yellowstone County,59079,46.03760219999999,-108.4649491,http://www.406organix.com/,2023-04-24T21:19:46.235918
Sheridan,Adult Use,Top Shelf Botanicals,(214) 310-6361,395,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Top Shelf Botanicals,114 N Main St,Madison County,59749,45.45719039999999,-112.1970355,https://montana.topshelfbotanicals.com/sheridan/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=Sheridan,2023-04-24T21:19:46.235918
Sidney,Adult Use,Bloom,(406) 459-2618,396,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,2700 Lincoln Ave SE,Richland County,59270,47.68951569999999,-104.1627634,https://bloommt.com/location/marijuana-dispensary-sidney?utm_source=terrayn_gbp&utm_medium=organic&utm_campaign=sidney,2023-04-24T21:19:46.235918
Sidney,Medical Only,Khm  LLC,(315) 730-5178,397,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Khm  LLC,,,,,,,2023-04-24T21:19:46.235918
Sidney,Adult Use,Sidney,(406) 224-0238,398,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sidney,,,,,,,2023-04-24T21:19:46.235918
Somers,Adult Use,Green Thumbelina  LLC,(406) 250-7813,399,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Green Thumbelina  LLC,5215 US-93,Flathead County,59932,48.0840892,-114.2292318,http://greenthumbelinamt.com/,2023-04-24T21:19:46.235918
Stevensville,Adult Use,Bliss,(406) 396-6271,400,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bliss,1065 Prairie Ln,Ravalli County,59870,46.5289741,-113.9872573,http://www.blisswe.com/,2023-04-24T21:19:46.235918
Stevensville,Medical Only,Roman Family Farms  LLC,(406) 240-8772,401,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Roman Family Farms  LLC,,,,,,,2023-04-24T21:19:46.235918
Stevensville,Medical Only,Stone Emerald Dispensary LLC,(406) 360-4105,402,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Stone Emerald Dispensary LLC,3615 US-93,Ravalli County,59870,46.50363429999999,-114.1219591,,2023-04-24T21:19:46.235918
Stevensville,Medical Only,Stonefly,(406) 396-9478,403,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Stonefly,213 6th St,Ravalli County,59870,46.5054065,-114.0914675,http://www.troutzoolamontana.com/,2023-04-24T21:19:46.235918
Three Forks,Medical Only,Three Rivers Cannabis And Haze Bay,(360) 581-2412,404,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Three Rivers Cannabis And Haze Bay,279 Frontage Rd,Gallatin County,59752,45.9010694,-111.5429007,https://montana.topshelfbotanicals.com/three-forks/,2023-04-24T21:19:46.235918
Townsend,Medical Only,710 Montana LLC,(406) 209-2470,405,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,710 Montana LLC,6999 US-287,Broadwater County,59644,46.41437699999999,-111.597905,https://710montana.com/,2023-04-24T21:19:46.235918
Townsend,Medical Only,Bloom,(406) 459-2618,406,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,188 US-12,Broadwater County,59644,46.3216589,-111.4825133,http://www.bloommt.com/,2023-04-24T21:19:46.235918
Trout Creek,Adult Use,A+ Medical Dispensary,(406) 334-3454,407,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,A+ Medical Dispensary,2 Cedar St,Sanders County,59874,47.8383407,-115.5931657,https://aplusmedicine.com/,2023-04-24T21:19:46.235918
Victor,Adult Use,Apogee Gardens LLC,(406) 647-2128,408,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Apogee Gardens LLC,1453 US-93 B,Ravalli County,59875,46.3511595,-114.148296,http://apogeegardens.com/,2023-04-24T21:19:46.235918
Victor,Adult Use,Heirloom Remedies,(406) 802-4211,409,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Heirloom Remedies,1771 US-93,Ravalli County,59875,46.3725817,-114.1438359,http://www.heirloomremediesmt.com/,2023-04-24T21:19:46.235918
Victor,Adult Use,Peace & Healing Mmmp406,(406) 381-6807,410,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Peace & Healing Mmmp406,,,,,,,2023-04-24T21:19:46.235918
Victor,Adult Use,The Green Room LLC,(406) 363-8513,411,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,The Green Room LLC,114 Main St,Ravalli County,59875,46.4182497,-114.1471199,http://facebook.com/thegreenroomintheroot,2023-04-24T21:19:46.235918
West,Adult Use,Lone Peak Caregivers,(386) 931-9334,412,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Lone Peak Caregivers,1860 Targhee Pass Hwy,Gallatin County,59758,44.687,-111.2441,https://lonepeakcannabiscompany.com/,2023-04-24T21:19:46.235918
Yellowstone,Medical Only,,,413,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,,,,,,,,2023-04-24T21:19:46.235918
Whitefish,Adult Use,406 Farmacy,(406) 270-2224,414,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,406 Farmacy,5895 U.S. 93 S,Flathead County,59937,48.3740916,-114.3351298,http://www.406farmacy.com/,2023-04-24T21:19:46.235918
Whitefish,Adult Use,Big Mountain Botanicals,(406) 890-8829,415,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Big Mountain Botanicals,5932 U.S. 93 S,Flathead County,59937,48.375429,-114.3363448,http://www.bigmountainbotanicals.com/,2023-04-24T21:19:46.235918
Whitefish,Adult Use,Grizzly Pine,(406) 599-3674,416,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Grizzly Pine,701 Spokane Ave,Flathead County,59937,48.4050743,-114.3350447,https://grizzlypine.com/,2023-04-24T21:19:46.235918
Whitefish,Adult Use,Hc Medical,(619) 806-7844,417,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Hc Medical,1200 Voerman Rd,Flathead County,59937,48.3989202,-114.3200523,http://www.cannabiscounter.com/,2023-04-24T21:19:46.235918
Whitefish,Adult Use,Power Plant Dispensary LLC,(406) 890-5447,418,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Power Plant Dispensary LLC,130 Central Ave,Flathead County,59937,48.4109162,-114.3371865,http://www.powerplantmt.com/,2023-04-24T21:19:46.235918
Whitefish,Adult Use,Power Plant Montana,(406) 890-5447,419,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Power Plant Montana,130 Central Ave,Flathead County,59937,48.4109162,-114.3371865,http://www.powerplantmt.com/,2023-04-24T21:19:46.235918
Whitefish,Adult Use,Puffin Canna,(509) 710-6192,420,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Puffin Canna,6080 U.S. 93 S,Flathead County,59937,48.38126070000001,-114.3362875,http://puffincanna.com/,2023-04-24T21:19:46.235918
Whitefish,Adult Use,Ramsey's Remedies,(256) 345-1866,421,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Ramsey's Remedies,235 E 1st St,Flathead County,59937,48.4114376,-114.3398912,http://www.tamarackcannabis.com/,2023-04-24T21:19:46.235918
Whitefish,Adult Use,Tamarack Cannabis - Whitefish,(406) 730-2599,422,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Tamarack Cannabis - Whitefish,235 E 1st St,Flathead County,59937,48.4114376,-114.3398912,http://www.tamarackcannabis.com/,2023-04-24T21:19:46.235918
Wolf Creek,Adult Use,Bloom,(406) 459-2618,423,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Bloom,67 Leonard St,Lewis and Clark County,59648,47.0749296,-111.964024,http://bloommt.com/,2023-04-24T21:19:46.235918
Wolf Point,Adult Use,Medicine Creek Caregivers,(406) 404-5625,424,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Medicine Creek Caregivers,315 1st Ave N,McCone County,59201,48.0938419,-105.6372643,https://www.medicinecreekcaregivers.com/,2023-04-24T21:19:46.235918
Wolf Point,Adult Use,Sacred Sun Farms Inc.,(406) 580-4098,425,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Sacred Sun Farms Inc.,122 3rd Ave S,McCone County,59201,48.090729,-105.640711,http://sacredsunfarms.com/,2023-04-24T21:19:46.235918
Wolf Point,Adult Use,Zen Medicine,(406) 396-3554,426,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Zen Medicine,219 Main St,McCone County,59201,48.090144,-105.6399702,http://www.zenmedicinemt.com/,2023-04-24T21:19:46.235918
Worden,Adult Use,Selective Strains LLC,(406) 647-4029,427,,MTCCD,Montana Cannabis Control Division,MT,Active,,Commercial - Retailer,,,,,,,,,,Selective Strains LLC,,,,,,,2023-04-24T21:19:46.235918
