license_number,id,business_dba_name,license_type,license_status,address,business_legal_name,business_owner_name,business_structure,licensing_authority_id,licensing_authority,license_designation,license_status_date,license_term,premise_state,parcel_number,activity,issue_date,expiration_date,premise_city,premise_zip_code,business_email,business_image_url,data_refreshed_date
23810,1042820,"FAT TOPS, LLC.",Retail Marijuana Store,Active-Operating,"35975 Kenai Spur Hwy., Soldotna, AK 99669, UNITED STATES","FAT TOPS, LLC.",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Soldotna,99669,,,2024-01-09T11:05:18.230216
23813,2164234,Alaskan Grown Cannabis,Retail Marijuana Store,Active-Operating,"4326 Nathaniel Olemaun Jr. Boulevard, Utqiagvik, AK 99723, UNITED STATES",Alaskan Grown Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Utqiagvik,99723,,,2024-01-09T11:05:18.230216
23821,2092987,Catalyst Cannabis Company,Retail Marijuana Store,Active-Operating,"317 Muldoon Rd., Anchorage, AK 99504, UNITED STATES",Catalyst Cannabis Company,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99504,,,2024-01-09T11:05:18.230216
23934,2129064,The Depot,Retail Marijuana Store,Active-Operating,"28011 Old Parks Highway, Suite 1, Willow, AK 99688, UNITED STATES",The Depot,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 1,Willow,,,2024-01-09T11:05:18.230216
23966,2096072,The Honey Pot,Retail Marijuana Store,Active-Operating,"2364 Badger Rd, Unit C, North Pole, AK 99705, UNITED STATES",The Honey Pot,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit C,North Pole,,,2024-01-09T11:05:18.230216
24049,2096387,Country Cannabis,Retail Marijuana Store,Active-Operating,"2323 South Trunk Road, Palmer, AK 99645, UNITED STATES",Country Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Palmer,99645,,,2024-01-09T11:05:18.230216
24097,1043289,ALASKA HARVEST COMPANY LLC,Retail Marijuana Store,Active-Operating,"43837 Kalifornsky Beach RD, Soldotna, AK 99669, UNITED STATES",ALASKA HARVEST COMPANY LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Soldotna,99669,,,2024-01-09T11:05:18.230216
24238,2098019,Ganja Guys of Alaska,Retail Marijuana Store,Active-Operating,"101 E International Airport Rd, Anchorage, AK 99518, UNITED STATES",Ganja Guys of Alaska,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,,,2024-01-09T11:05:18.230216
24383,2098768,Primo,Retail Marijuana Store,Active-Operating,"12870 Old Seward Highway, Space 105, Anchorage, AK 99515, UNITED STATES",Primo,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Space 105,Anchorage,,,2024-01-09T11:05:18.230216
24541,2097118,Releaf,Retail Marijuana Store,Active-Operating,"910 W. International Airport Road, Unit A, Anchorage, AK 99518, UNITED STATES",Releaf,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit A,Anchorage,,,2024-01-09T11:05:18.230216
24870,2122396,High-Mark Cannabis,Retail Marijuana Store,Active-Operating,"3807 Unit A West Machen Road, Wasilla, AK 99623, UNITED STATES",High-Mark Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,,,2024-01-09T11:05:18.230216
25169,2102968,Green Degree's Cannabis Bar,Retail Marijuana Store,Delegated,"2421 Spenard Rd, Anchorage, AK 99503, UNITED STATES",Green Degree's Cannabis Bar,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99503,,,2024-01-09T11:05:18.230216
25190,2101719,Alaskan coffee pot,Retail Marijuana Store,Active-Operating,"2219 Dunn St., Juneau, AK 99801, UNITED STATES",Alaskan coffee pot,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Juneau,99801,,,2024-01-09T11:05:18.230216
25309,2104068,Voodoo Cannabis Company,Retail Marijuana Store,Active-Operating,"930 Gambell st, anchorage, AK 99501, UNITED STATES",Voodoo Cannabis Company,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,anchorage,99501,,,2024-01-09T11:05:18.230216
25324,2104183,Alaskan Grown Cannabis,Retail Marijuana Store,Active-Operating,"213 West A Street, Dillingham, AK 99576, UNITED STATES",Alaskan Grown Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Dillingham,99576,,,2024-01-09T11:05:18.230216
25442,2105381,Alaskan Originals,Retail Marijuana Store,Active-Operating,"3591 S. Vine Road, Wasilla, AK 99623, UNITED STATES",Alaskan Originals,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,,,2024-01-09T11:05:18.230216
25902,2108036,Tl'oh Suu by Green Degree,Retail Marijuana Store,Active-Operating,"Mile 1264.1 Alaska Highway, Northway, AK 99764, UNITED STATES",Tl'oh Suu by Green Degree,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Northway,99764,,,2024-01-09T11:05:18.230216
26251,1035647,GOODSINSE LLC,Retail Marijuana Store,Active-Operating,"29 College Road Suite 8C, Fairbanks, AK 99701, UNITED STATES",GOODSINSE LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99701,,,2024-01-09T11:05:18.230216
26721,2111965,Mr. Budd,Retail Marijuana Store,Delegated,"9370 E Palmer Wasilla Hwy, Suite 1, Palmer, AK 99645, UNITED STATES",Mr. Budd,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 1,Palmer,,,2024-01-09T11:05:18.230216
27096,1033365,GREEN DEGREE,Retail Marijuana Store,Active-Operating,"2888 S Clapp St, Wasilla, AK 99623, UNITED STATES",GREEN DEGREE,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,,,2024-01-09T11:05:18.230216
27199,2114743,"Green Jar Palmer, LLC",Retail Marijuana Store,Delegated,"11709 E Palmer-Wasilla Hwy, Suite 420, Palmer, AK 99645, UNITED STATES","Green Jar Palmer, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 420,Palmer,,,2024-01-09T11:05:18.230216
27317,2115576,Talkeetna Connection,Retail Marijuana Store,Active-Pending Inspection,"39209 S Talkeetna Spur Rd, Talkeetna, AK 99676, UNITED STATES",Talkeetna Connection,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Talkeetna,99676,,,2024-01-09T11:05:18.230216
27522,2116208,The Connoisseur Lounge,Retail Marijuana Store,Active-Operating,"226 W. Evergreen Ave, Palmer, AK 99645, UNITED STATES",The Connoisseur Lounge,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Palmer,99645,,,2024-01-09T11:05:18.230216
27532,2111699,Alaska Vibes,Retail Marijuana Store,Active-Pending Inspection,"10011 Glacier Highway, Juneau, AK 99801, UNITED STATES",Alaska Vibes,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Juneau,99801,,,2024-01-09T11:05:18.230216
28012,1054744,THE MASON JAR LLC,Retail Marijuana Store,Active-Operating,"613 & 619 W. Willoughby Ave., Juneau, AK 99801, UNITED STATES",THE MASON JAR LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Juneau,99801,,,2024-01-09T11:05:18.230216
28093,1036588,THE HOUSE OF GREEN,Retail Marijuana Store,Active-Pending Inspection,"9410 Old Seward Hwy, Anchorage, AK 99515, UNITED STATES",THE HOUSE OF GREEN,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99515,,,2024-01-09T11:05:18.230216
28899,2125467,worner brothers outpost,Retail Marijuana Store,Active-Operating,"33590 Sterling Hwy, Sterling, AK 99672, UNITED STATES",worner brothers outpost,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Sterling,99672,,,2024-01-09T11:05:18.230216
28917,2125636,Back Alley Vapes,Retail Marijuana Store,Active-Operating,"51698 Kenai Spur Hwy, Suite D, kenai, AK 99611, UNITED STATES",Back Alley Vapes,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite D,kenai,,,2024-01-09T11:05:18.230216
29084,2111155,Highpothermia,Retail Marijuana Store,Active-Pending Inspection,"741 E 13th Ave, Anchorage, AK 99501, UNITED STATES",Highpothermia,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,,,2024-01-09T11:05:18.230216
29095,2126889,Scorpion Grass,Retail Marijuana Store,Active-Operating,"1150 Huffman Park Drive, Anchorage, AK 99515, UNITED STATES",Scorpion Grass,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99515,,,2024-01-09T11:05:18.230216
29266,2180099,Dandelion Dispensary,Retail Marijuana Store,Active-Operating,"1053 Haines Hwy, Haines, AK 99827, UNITED STATES",Dandelion Dispensary,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Haines,99827,,,2024-01-09T11:05:18.230216
29341,2128444,Cannabis Cove,Retail Marijuana Store,Active-Operating,"7198 N Tongass Highway, Ketchikan, AK 99901, UNITED STATES",Cannabis Cove,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Ketchikan,99901,,,2024-01-09T11:05:18.230216
29422,2175880,Houdini's Herb,Retail Marijuana Store,Delegated,"2343 S. BIRCH LAKE DRIVE, Wasilla, AK 99654, UNITED STATES",Houdini's Herb,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,,,2024-01-09T11:05:18.230216
29564,1051864,REBEL ROOTS LLC,Retail Marijuana Store,Active-Operating,"261 OLD STEESE HWY N, Fairbanks, AK 99712, UNITED STATES",REBEL ROOTS LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99712,,,2024-01-09T11:05:18.230216
29768,2121975,Higher Dimensions,Retail Marijuana Store,Active-Operating,"9737 Mud Bay Rd Unit 101, Ketchikan, AK 99901, UNITED STATES",Higher Dimensions,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Ketchikan,99901,,,2024-01-09T11:05:18.230216
29874,2131856,Smoke Out Point,Retail Marijuana Store,Delegated,"10600 E. Max Drive, Palmer, AK 99645, UNITED STATES",Smoke Out Point,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Palmer,99645,,,2024-01-09T11:05:18.230216
30153,1038791,UNCLE HERB'S,Retail Marijuana Store,Active-Operating,"209 King Circle, Suite 1, Anchorage, AK 99515, UNITED STATES",UNCLE HERB'S,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 1,Anchorage,,,2024-01-09T11:05:18.230216
30156,1038791,UNCLE HERB'S,Retail Marijuana Store,Delegated,"44728 Sterling Highway, Soldotna, AK 99669, UNITED STATES",UNCLE HERB'S,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Soldotna,99669,,,2024-01-09T11:05:18.230216
30362,2135771,The Pot Shop,Retail Marijuana Store,Delegated,"902 W. Northern Lights Blvd, Anchorage, AK 99503, UNITED STATES",The Pot Shop,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99503,,,2024-01-09T11:05:18.230216
30459,2136366,Alaskan Grown Cannabis,Retail Marijuana Store,Active-Pending Inspection,"2505 Fairbanks Street, Unit 1, Anchorage, AK 99503, UNITED STATES",Alaskan Grown Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit 1,Anchorage,,,2024-01-09T11:05:18.230216
30563,2136975,Good Vibes Bethel,Retail Marijuana Store,Active-Operating,"323 Chief Eddie Hoffman Hwy, Bethel, AK 99559, UNITED STATES",Good Vibes Bethel,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Bethel,99559,,,2024-01-09T11:05:18.230216
30593,2086134,Pipe and Leaf: Premium Alaskan Cannabis,Retail Marijuana Store,Active-Operating,"899 Old Steese Highway, Fairbanks, AK 99709, UNITED STATES",Pipe and Leaf: Premium Alaskan Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99709,,,2024-01-09T11:05:18.230216
30783,2124851,Wobbly Moose,Retail Marijuana Store,Active-Operating,"1036 E. 4TH AVE., Anchorage, AK 99501, UNITED STATES",Wobbly Moose,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99501,,,2024-01-09T11:05:18.230216
30822,2138622,Copper Nugget,Retail Marijuana Store,Delegated,"Lot 3 Block 1, Laurence Barrett, Addition to, Townsite of McCarthy, McCarthy, AK 99588, UNITED STATES",Copper Nugget,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Laurence Barrett,Addition to,,,2024-01-09T11:05:18.230216
30838,2138318,Stash Cannabis Company,Retail Marijuana Store,Active-Operating,"12825 W. Big Lake Road, Building #2, Big Lake, AK 99654, UNITED STATES",Stash Cannabis Company,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Building #2,Big Lake,,,2024-01-09T11:05:18.230216
30974,2139373,"Green Jar Hatcher Pass, LLC",Retail Marijuana Store,Active-Operating,"9351 N Palmer Fishhook Rd, Palmer, AK 99645, UNITED STATES","Green Jar Hatcher Pass, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Palmer,99645,,,2024-01-09T11:05:18.230216
31005,2139604,Green Growcer,Retail Marijuana Store,Delegated,"2835 Rose Street, Unit 1 (same as unit A), Anchorage, AK 99508, UNITED STATES",Green Growcer,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit 1 (same as unit A),Anchorage,,,2024-01-09T11:05:18.230216
31417,2092987,Catalyst Cannabis Company,Retail Marijuana Store,Delegated,"5305 E Northern Lights BLVD, Anchorage, AK 99508, UNITED STATES",Catalyst Cannabis Company,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99508,,,2024-01-09T11:05:18.230216
31418,2092987,Catalyst Cannabis Company,Retail Marijuana Store,Active-Operating,"4707 Spenard Rd, Anchorage, AK 99517, UNITED STATES",Catalyst Cannabis Company,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99517,,,2024-01-09T11:05:18.230216
32116,2148469,Fort Green Alaska,Retail Marijuana Store,Delegated,"7821 W. Parks Hwy, Upper Level, Wasilla, AK 99623, UNITED STATES",Fort Green Alaska,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Upper Level,Wasilla,,,2024-01-09T11:05:18.230216
32241,2175221,Arctic Cannabis LLC,Retail Marijuana Store,Active-Operating,"476 Egasak Street, Unit A, Barrow, AK 99723, UNITED STATES",Arctic Cannabis LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit A,Barrow,,,2024-01-09T11:05:18.230216
32368,2150305,AK Legend's The Dispensary,Retail Marijuana Store,Active-Pending Inspection,"7750 King St, Anchorage, AK 99518, UNITED STATES",AK Legend's The Dispensary,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,,,2024-01-09T11:05:18.230216
32424,2091408,CANNABLISS,Retail Marijuana Store,Delegated,"149 Muldoon Rd., Anchorage, AK 99504, UNITED STATES",CANNABLISS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99504,,,2024-01-09T11:05:18.230216
32662,2152646,High Seas,Retail Marijuana Store,Active-Pending Inspection,"60456 East End Rd., Homer, AK 99603, UNITED STATES",High Seas,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Homer,99603,,,2024-01-09T11:05:18.230216
32759,2153479,Northern Emerald,Retail Marijuana Store,Delegated,"2803 S. Old Glenn Hwy, Building #2, Palmer, AK 99645, UNITED STATES",Northern Emerald,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Building #2,Palmer,,,2024-01-09T11:05:18.230216
32773,2151613,Red's Outpost,Retail Marijuana Store,Active-Operating,"41790 Sterling Highway, Soldotna, AK 99669, UNITED STATES",Red's Outpost,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Soldotna,99669,,,2024-01-09T11:05:18.230216
32848,2154335,Shoreline Cannabis,Retail Marijuana Store,Delegated,"4200 E Snider Rd., Wasilla, AK 99654, UNITED STATES",Shoreline Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,,,2024-01-09T11:05:18.230216
33236,2157350,Kachemak Cannabis,Retail Marijuana Store,Active-Operating,"3585 East End Road, Suite #3, Homer, AK 99603, UNITED STATES",Kachemak Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite #3,Homer,,,2024-01-09T11:05:18.230216
33270,2147610,Treadwell Herb Company LLC,Retail Marijuana Store,Active-Operating,"824 Front Street, Douglas, AK 99824, UNITED STATES",Treadwell Herb Company LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Douglas,99824,,,2024-01-09T11:05:18.230216
33305,2157697,Ganja By Sarah,Retail Marijuana Store,Active-Operating,"7830 Old Seward Hwy, Anchorage, AK 99518, UNITED STATES",Ganja By Sarah,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,,,2024-01-09T11:05:18.230216
33609,2160550,The Culture,Retail Marijuana Store,Active-Operating,"2301 S Knik-Goose Bay Rd #1, Wasilla, AK 99654, UNITED STATES",The Culture,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99654,,,2024-01-09T11:05:18.230216
33633,2160495,1717 Cannabis,Retail Marijuana Store,Delegated,"1717 College Road, Fairbanks, AK 99709, UNITED STATES",1717 Cannabis,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99709,,,2024-01-09T11:05:18.230216
34403,2166043,Enlighten Alaska,Retail Marijuana Store,Delegated,"7317 Old Seward Highway, Anchorage, AK 99518, UNITED STATES",Enlighten Alaska,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,,,2024-01-09T11:05:18.230216
34761,2168530,420 Green Street,Retail Marijuana Store,Active-Pending Inspection,"505 Front Street, Craig, AK 99921, UNITED STATES",420 Green Street,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Craig,99921,,,2024-01-09T11:05:18.230216
34794,1069832,KENAI RIVER CANNABIS,Retail Marijuana Store,Active-Operating,"Lot 1 Public Right of Way Road, Stebbins, AK 99671, UNITED STATES",KENAI RIVER CANNABIS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Stebbins,99671,,,2024-01-09T11:05:18.230216
35328,2174470,AK Smoke and Vape,Retail Marijuana Store,Delegated,"570 E Benson Blvd, Suite 20, Anchorage, AK 99503, UNITED STATES",AK Smoke and Vape,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite 20,Anchorage,,,2024-01-09T11:05:18.230216
35490,2175682,Sensimilla,Retail Marijuana Store,Delegated,"1431 Muldoon Road, Anchorage, AK 99504, UNITED STATES",Sensimilla,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99504,,,2024-01-09T11:05:18.230216
35531,2176236,Southside Growers Co-Op,Retail Marijuana Store,Active-Pending Inspection,"9400 Old Seward Highway, Anchorage, AK 99515, UNITED STATES",Southside Growers Co-Op,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99515,,,2024-01-09T11:05:18.230216
35626,2176719,Dutch Harbor Cannabis Co.,Retail Marijuana Store,Active-Pending Inspection,"749 E Broadway Avenue, Unalaska, AK 99685, UNITED STATES",Dutch Harbor Cannabis Co.,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unalaska,99685,,,2024-01-09T11:05:18.230216
35631,1067746,HIGH VIBES LLC,Retail Marijuana Store,Delegated,"2145 Richardson Hwy, North Pole, AK 99705, UNITED STATES",HIGH VIBES LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,North Pole,99705,,,2024-01-09T11:05:18.230216
35633,2176609,Coastal Cannabis Company,Retail Marijuana Store,Delegated,"1900 Mineral Creek Loop Rd, Valdez, AK 99686, UNITED STATES",Coastal Cannabis Company,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Valdez,99686,,,2024-01-09T11:05:18.230216
36580,1064577,THE TUFTED PUFFIN LLC,Retail Marijuana Store,Complete,"408 Port Ave, Seward, AK 99664, UNITED STATES",THE TUFTED PUFFIN LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Seward,99664,,,2024-01-09T11:05:18.230216
10005,2088752,ROSIE CREEK FARM,Standard Marijuana Cultivation Facility,Active-Operating,"2659 Livingston Loop, Fairbanks, AK 99709, UNITED STATES",ROSIE CREEK FARM,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99709,,,2024-01-09T11:05:18.230216
10015,1014365,"GREATLAND GANJA, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"56475 Sterling Highway, Kasilof, AK 99610, UNITED STATES","GREATLAND GANJA, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kasilof,99610,,,2024-01-09T11:05:18.230216
10027,1032790,BLACK RAPIDS LLC,Standard Marijuana Cultivation Facility,Active-Operating,"721 Cloud Road, North Pole, AK 99705, UNITED STATES",BLACK RAPIDS LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,North Pole,99705,,,2024-01-09T11:05:18.230216
10034,1114751,ACE OF SPADES LLC,Standard Marijuana Cultivation Facility,Active-Operating,"29453 Kalifornsky Beach Road, Kasilof, AK 99610, UNITED STATES",ACE OF SPADES LLC,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kasilof,99610,,,2024-01-09T11:05:18.230216
10035,1065302,ARCTIC HERBERY,Standard Marijuana Cultivation Facility,Active-Operating,"7107 Arctic Blvd, Anchorage, AK 99518, UNITED STATES",ARCTIC HERBERY,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,,,2024-01-09T11:05:18.230216
10052,1032376,"RED RUN CANNABIS CULTIVATORS, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"5455 Kenai Spur Highway, Kenai, AK 99611, UNITED STATES","RED RUN CANNABIS CULTIVATORS, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Kenai,99611,,,2024-01-09T11:05:18.230216
10061,1030919,"HIGH TIDE FARMS, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"6875 W. Snuffy's Rd, Wasilla, AK 99623, UNITED STATES","HIGH TIDE FARMS, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Wasilla,99623,,,2024-01-09T11:05:18.230216
10071,1030744,VERN'S WICKED WEED,Standard Marijuana Cultivation Facility,Active-Operating,"3872 Halibut Point Road, Bay One, Sitka, AK 99835, UNITED STATES",VERN'S WICKED WEED,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Bay One,Sitka,,,2024-01-09T11:05:18.230216
10080,1032725,DREAM GREEN FARMS,Standard Marijuana Cultivation Facility,Active-Operating,"2939 Porcupine Dr., Suite A, Anchorage, AK 99501, UNITED STATES",DREAM GREEN FARMS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suite A,Anchorage,,,2024-01-09T11:05:18.230216
10095,1032952,RAINFOREST CANNABIS CULTIVATION,Standard Marijuana Cultivation Facility,Active-Operating,"4975 Rex Allen Dr, Third Floor, Ketchikan, AK 99901, UNITED STATES",RAINFOREST CANNABIS CULTIVATION,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Third Floor,Ketchikan,,,2024-01-09T11:05:18.230216
10098,1032945,RASPBERRY ROOTS,Standard Marijuana Cultivation Facility,Active-Operating,"501 Raspberry Rd, Suites 101 & 102, Anchorage, AK 99518, UNITED STATES",RASPBERRY ROOTS,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suites 101 & 102,Anchorage,,,2024-01-09T11:05:18.230216
10107,1032772,ARCTIC EARTH,Standard Marijuana Cultivation Facility,Active-Operating,"151 A Street loop #1, Anchorage, AK 99518, UNITED STATES",ARCTIC EARTH,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Anchorage,99518,,,2024-01-09T11:05:18.230216
10112,1031886,GREAT ALASKAN BUD COMPANY,Standard Marijuana Cultivation Facility,Active-Operating,"1905 Livengood Ave., Fairbanks, AK 99701, UNITED STATES",GREAT ALASKAN BUD COMPANY,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Fairbanks,99701,,,2024-01-09T11:05:18.230216
10136,1019601,"NORTHERN LIGHTS INDOOR GARDENS, LLC",Standard Marijuana Cultivation Facility,Active-Operating,"1321 Sawmill Creek Road, Suites M, N, O, and P, sitka, AK 99835, UNITED STATES","NORTHERN LIGHTS INDOOR GARDENS, LLC",,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Suites M,N,,,2024-01-09T11:05:18.230216
10137,1056442,PINE STREET CANNABIS COMPANY,Standard Marijuana Cultivation Facility,Active-Operating,"36130 Pine Street, Soldotna, AK 99669, UNITED STATES",PINE STREET CANNABIS COMPANY,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Soldotna,99669,,,2024-01-09T11:05:18.230216
10161,1027910,THE FROST FRONTIER,Standard Marijuana Cultivation Facility,Active-Operating,"8535 Dimond D Circle, Unit C, Anchorage, AK 99515, UNITED STATES",THE FROST FRONTIER,,,AAMCO,Alaska Alcohol and Marijuana Control Office,Adult-Use,,,AK,,,,,Unit C,Anchorage,,,2024-01-09T11:05:18.230216
