application_status,license_type,application_classification,approved_license_type,approved_license_stages,commence_operations_date,lic_status,license_number,business_name,establishment_city,establishment_state,establishment_zipcode,latitude,longitude,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,original_submitted_date,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,approved_social_equity,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_initial_date_of_review,cnb_date_notice_sent_to_municipality,cnb_60_day_municipal_deadline_date,cnb_90_day_review_deadline_date,cnb_date_background_authorization_sent,cnb_date_background_report_received,cnb_finger_print_results_received_date,cnb_final_application_review,cnb_application_recommendation,cnb_final_inspection_result,cnb_final_license_recommendation,cnb_dt_of_final_licensure,application_created_date,cnb_deemed_complete_date,application_approved_date,lic_start_date,lic_expiration_date,application_denied_date,cccupdatedate,establishment_address,establishment_address_2,establishment_county,pmt_amount,lic_fee_amount,zip,town,county,county_lat,county_long,region,id,licensing_authority_id,licensing_authority,business_structure,business_email,business_owner_name,parcel_number,issue_date,expiration_date,business_image_url,business_website,business_phone
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,10/5/2021,COMPLETE,MR282766,GTE Franklin LLC,Franklin,MA,02038,42.084839,-71.446613,120 Bergeron Way,,Stoughton,MA,02072,POINT (-71.15444 42.199156),POINT (-71.446612 42.0848390),120 Bergeron Way,,Stoughton,MA,02072,84-1898710,MRN282766,8/30/2019 06:28:29 PM,5/27/2020 12:57:30 PM,2/10/2020 12:00:00 AM,8/27/2020 12:18:47 PM,False,,,,,,,,,,Minority-Owned Business,,,,,,,,,,,,,,8/12/2021 04:00:00 AM,6/8/2019 01:18:56 PM,5/28/2020 10:27:27 AM,7/9/2020 02:56:26 PM,9/15/2022 04:00:00 AM,9/16/2023 04:00:00 AM,,7/10/2023,1256 W Central St,N/A,Norfolk County,,10000.0,02038,Franklin,Norfolk,42.199156,-71.15444,Central MA,391,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,COMMENCE OPS,COMMENCE OPS,12/8/2021,COMPLETE,MR282881,Frozen 4 Corporatioon,Marshfield,MA,02050,42.10628,-70.758619,618 Columbia Road,,Dorchester,MA,02125,POINT (-70.818958 41.978877),POINT (-70.758618 42.1062799),8 Bayridge Lane,,Duxbury,MA,02332,83-2341577,MRN282881,8/22/2019 01:58:57 PM,3/12/2020 03:10:52 PM,2/7/2020 12:00:00 AM,6/5/2020 02:06:54 PM,True,,,,,,EEA201955,,,,Not a DBE,,,,,,,,,,,,,,11/18/2021 03:00:00 AM,7/22/2019 02:25:27 PM,3/19/2020 12:00:00 AM,6/4/2020 02:13:00 PM,5/11/2023 04:00:00 AM,6/19/2024 04:00:00 AM,,7/10/2023,985 Plain St,N/A,Plymouth County,,5000.0,02050,Marshfield,Plymouth,41.978877,-70.818958,Southeast and Cape,399,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283121,"HTC Trinity, LLC",Taunton,MA,02780,41.886615,-71.129975,354 Winthrop Street,,Taunton,MA,02780,POINT (-71.102131 41.778329),POINT (-71.129975 41.8866149),38 Evergreen Drive,,Taunton,MA,02780,84-3322458,MRN283121,1/21/2020 04:20:14 PM,5/15/2020 02:32:46 PM,3/24/2020 12:00:00 AM,,False,,,SE304620,,,,,,,Woman-Owned Business | Minority-Owned Business,,,,,,,,,,,,,,,11/12/2019 06:54:45 PM,5/21/2020 11:48:21 AM,7/9/2020 03:02:34 PM,6/8/2023 04:00:00 AM,6/10/2024 04:00:00 AM,,7/10/2023,354 Winthrop St,N/A,Bristol County,,5000.0,02780,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,698,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,5/19/2023,COMPLETE,MR282372,Solurge Inc.,Holyoke,MA,01040,42.1917,-72.617646,650 Beulieu Street,,Holyoke,MA,01040,POINT (-72.571312 42.12756),POINT (-72.617645 42.1916999),39 Whittemore Rd,,Newton,MA,02458,82-3344036,MRN282372,3/5/2019 01:45:49 PM,3/24/2020 01:34:30 PM,10/2/2019 12:00:00 AM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,9/15/2022 04:00:00 AM,2/6/2019 10:16:28 AM,4/7/2020 12:00:00 AM,7/9/2020 03:48:44 PM,6/8/2023 04:00:00 AM,6/12/2024 04:00:00 AM,,7/10/2023,650 Beaulieu St,N/A,Hampden County,,10000.0,01040,Holyoke,Hampden,42.12756,-72.571312,Western MA,31,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,8/16/2021,COMPLETE,MR282818,Tigertown LLC,Holyoke,MA,01040,42.195817,-72.612165,56 Jackson Street,,Holyoke,MA,01040,POINT (-72.571312 42.12756),POINT (-72.612165 42.1958169),56 Jackson Street,,Holyoke,MA,01040,83-3148066,MRN282818,7/26/2019 06:07:38 PM,12/24/2019 10:00:03 AM,12/9/2019 12:00:00 AM,,False,,,,,,,,,,Veteran-Owned Business,,,,,,,,,,,,,,7/15/2021 04:00:00 AM,6/28/2019 02:35:07 PM,2/12/2020 12:00:00 AM,4/9/2020 03:34:55 PM,7/14/2022 04:00:00 AM,7/17/2023 04:00:00 AM,,7/10/2023,56 Jackson St,N/A,Hampden County,,10000.0,01040,Holyoke,Hampden,42.12756,-72.571312,Western MA,31,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,IN PROCESS,IN PROCESS,,SURRENDERED,MR281814,"Herbology Group, Inc.",Greenfield,,01301,,,82 Wendell Ave,Suite 100,Pittsfield,MA,01201,POINT (-72.573941 42.587072),,82 Wendell Ave,Suite 100,Pittsfield,MA,01201,81-4397799,MRN281814,10/3/2018 01:59:10 PM,10/19/2018 01:21:16 PM,10/16/2018 12:00:00 AM,1/28/2019 02:29:30 PM,True,,,,,,,APPROVED,RP201924,RP201924,Not a DBE,,,,,,,,,,,,,,,8/19/2018 02:35:09 PM,11/23/2018 12:00:00 AM,1/24/2019 03:56:42 PM,1/14/2021 03:00:00 AM,1/28/2022 03:00:00 AM,,,,,,,5000.0,01301,Greenfield,Franklin,42.587072,-72.573941,Western MA,132,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,11/16/2018,COMPLETE,MR281240,"New England Treatment Access, LLC.",Northampton,MA,01060,42.312612,-72.625374,5 Forge Parkway,,Franklin,MA,02038,POINT (-72.62073 42.322256),POINT (-72.625373 42.3126120),5 Forge Parkway,,Franklin,MA,02038,38-4055241,MRN281240,4/19/2018 07:11:40 PM,7/9/2018 09:08:39 AM,5/16/2018 12:00:00 AM,7/26/2018 06:14:30 PM,True,,,,,,,APPROVED,RP201822,RP201822,Not a DBE,,,,,,,,,,,,,,10/4/2018 04:00:00 AM,4/17/2018 12:01:42 PM,7/9/2018 12:00:00 AM,7/26/2018 04:13:09 PM,9/15/2022 04:00:00 AM,10/10/2023 04:00:00 AM,,7/10/2023,118 Conz St,N/A,Hampshire County,,5000.0,01060,Northampton,Hampshire,42.322256,-72.62073,Western MA,39,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281430,"The Green Harbor Dispensary, LLC",Provincetown,MA,02657,42.052094,-70.194697,29 Abbey Lane,,Middleborough,MA,02346,POINT (-70.301811 41.698999),POINT (-70.194697 42.0520939),29 Abbey Lane,,Middleborough,MA,02346,82-5108074,MRN281430,1/10/2020 05:17:27 PM,7/1/2020 02:26:06 PM,1/29/2020 12:00:00 AM,9/16/2020 12:41:11 PM,True,,,,,,,APPROVED,RP201920,RP201920,Minority-Owned Business,,,,,,,,,,,,,,,5/16/2018 10:53:55 AM,7/7/2020 12:45:18 PM,9/10/2020 01:54:14 PM,11/10/2022 03:00:00 AM,11/10/2023 03:00:00 AM,,7/10/2023,79 Shank Painter Rd,N/A,Barnstable County,,10000.0,02657,Provincetown,Barnstable,41.698999,-70.301811,Southeast and Cape,642,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR283992,Main Street Medicinals LLC,Tisbury,MA,02568,41.446698,-70.612978,82 Wendell Avenue,Suite 100,Pittsfield,MA,01201,POINT (-70.612681 41.414842),POINT (-70.612977 41.4466979),82 Wendell Avenue,Suite 100,Pittsfield,MA,01201,84-3743268,MRN283992,2/15/2021 08:13:34 PM,3/25/2021 03:24:36 PM,2/24/2021 09:29:17 AM,8/9/2021 11:30:31 AM,False,no,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,12/24/2020 11:50:31 AM,4/9/2021 10:08:12 AM,5/13/2021 12:29:48 PM,8/9/2021 04:00:00 AM,8/9/2022 04:00:00 AM,,7/10/2023,65 Mechanics St,N/A,Dukes County,,10000.0,02568,Vineyard Haven,Dukes,41.414842,-70.612681,,610,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,12/15/2021,COMPLETE,MR282337,"Commonwealth Alternative Care, Inc.",Taunton,MA,02780,41.873199,-71.063782,30 Mozzone Boulevard,,Taunton,MA,02780,POINT (-71.102131 41.778329),POINT (-71.063782 41.873199),30 Mozzone Boulevard,,Taunton,MA,02780,37-1834779,MRN282337,1/26/2019 09:26:23 AM,6/10/2021 09:26:55 AM,2/11/2019 12:00:00 AM,,True,no,,,,,,APPROVED,RP201926,RP201926,Not a DBE,,,,,,,,,,,,,,11/18/2021 03:00:00 AM,1/25/2019 09:28:35 PM,6/25/2021 10:40:09 AM,8/12/2021 01:57:35 PM,8/11/2022 04:00:00 AM,8/26/2023 04:00:00 AM,,7/10/2023,30 Mozzone Blvd,N/A,Bristol County,,10000.0,02780,Taunton,Bristol,41.778329,-71.102131,Southeast and Cape,698,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282126,"Turning Leaf Centers Otis, LLC",Otis,MA,02153,42.232826,-73.109745,1570 north main road,,Otis,MA,02153,POINT (-71.275566 42.459085),POINT (-73.109745 42.2328260),PO Box 1328,,East Otis,MA,01029,83-4630336,MRN282126,9/17/2019 06:24:59 PM,5/31/2020 08:30:26 PM,2/18/2020 12:00:00 AM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,12/4/2018 06:06:37 PM,6/12/2020 07:46:33 AM,8/6/2020 02:47:57 PM,8/12/2021 04:00:00 AM,9/18/2022 04:00:00 AM,,7/10/2023,1570 N Main Rd,N/A,Berkshire County,,10000.0,02153,Medford,Middlesex,42.459085,-71.275566,Northeast,462,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,4/22/2021,COMPLETE,MR282077,"Ascend Mass, LLC",Boston,MA,02114,42.364684,-71.061448,500 Totten Pond Road,,Waltham,MA,02451,POINT (-71.073493 42.334948),POINT (-71.061447 42.3646839),500 Totten Pond Road,,Waltham,MA,02451,82-5384985,MRN282077,12/6/2018 01:47:07 PM,12/4/2019 03:20:33 PM,7/26/2019 12:00:00 AM,1/9/2020 02:32:49 PM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,3/11/2021 03:00:00 AM,11/23/2018 02:27:41 PM,10/3/2019 12:00:00 AM,1/9/2020 11:20:32 AM,2/9/2023 03:00:00 AM,2/10/2024 03:00:00 AM,,7/10/2023,274 Friend St,N/A,Suffolk County,,10000.0,02114,Boston,Suffolk,42.334948,-71.073493,Metro Boston,425,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,8/5/2021,COMPLETE,MR282947,"Patient Centric of Martha's Vineyard, Ltd.",West Tisbury,MA,02575,41.414877,-70.66834,90 Dr. Fisher Rd.,,West Tisbury,MA,02575,POINT (-70.612681 41.414842),POINT (-70.668340 41.4148769),PO Box 1323,,West Tisbury,MA,02575,46-3391023,MRN282947,10/30/2019 03:16:58 PM,12/23/2019 04:02:08 PM,11/4/2019 12:00:00 AM,9/30/2020 05:49:40 PM,True,,,,,,,APPROVED,RP201928,RP201910,Not a DBE,,,,,,,,,,,,,,7/15/2021 04:00:00 AM,8/20/2019 08:51:24 PM,5/26/2020 01:57:55 PM,7/9/2020 03:31:40 PM,9/15/2022 04:00:00 AM,9/30/2023 04:00:00 AM,,7/10/2023,510 State Rd,N/A,Dukes County,,10000.0,02575,West Tisbury,Dukes,41.414842,-70.612681,Southeast and Cape,614,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,6/1/2021,COMPLETE,MR282632,"I.N.S.A., Inc.",Springfield,MA,01105,42.096682,-72.587428,122 Pleasant Street,Suite 144,Easthampton,MA,01027,POINT (-72.571312 42.12756),POINT (-72.587428 42.0966820),122 Pleasant Street,Suite 144,Easthampton,MA,01027,46-3327054,MRN282632,10/24/2019 09:54:30 PM,6/22/2020 03:25:35 PM,2/21/2020 12:00:00 AM,8/6/2020 05:05:22 PM,True,,,,,,,APPROVED,RP201833,RP201833,Not a DBE,,,,,,,,,,,,,,5/13/2021 04:00:00 AM,4/23/2019 03:38:19 PM,6/26/2020 01:08:51 PM,8/6/2020 02:05:29 PM,7/14/2022 04:00:00 AM,8/6/2023 04:00:00 AM,,7/10/2023,1200 W Columbus Ave,N/A,Hampden County,,10000.0,01105,Springfield,Hampden,42.12756,-72.571312,Western MA,75,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,COMMENCE OPS,COMMENCE OPS,4/8/2022,COMPLETE,MR281626,Home Grown 617 LLC,Cambridge,MA,02139,42.364675,-71.102802,"580 Massachusetts Ave Cambridge, MA",,Cambridge,MA,02139,POINT (-71.275566 42.459085),POINT (-71.102801 42.3646749),"580 Massachusetts Ave Cambridge, MA",,Cambridge,MA,02139,84-3236808,MRN281626,1/8/2021 06:44:54 PM,2/10/2021 02:13:56 PM,1/12/2021 01:06:04 PM,5/3/2021 06:39:41 PM,True,yes,EE201972,SE303793,APPROVED,EE201972,EEA201972,,,,Not a DBE,,,,,,,,,,,,,,2/10/2022 03:00:00 AM,6/20/2018 09:42:40 PM,2/11/2021 01:42:45 PM,4/16/2021 01:53:45 PM,5/11/2023 04:00:00 AM,5/13/2024 04:00:00 AM,,7/10/2023,580 Massachusetts Ave,N/A,Middlesex County,,5000.0,02139,Cambridge,Middlesex,42.459085,-71.275566,Metro Boston,450,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,11/1/2019,COMPLETE,MR282205,"Commcan, Inc.",Millis,MA,02054,42.158175,-71.387539,1525 Main Street,,Millis,MA,02054,POINT (-71.15444 42.199156),POINT (-71.387539 42.158175),730 Main Street Suite 2A,,MILLIS,MA,02054,47-4619040,MRN282205,2/19/2019 11:23:18 AM,4/9/2019 05:57:43 PM,3/6/2019 12:00:00 AM,5/31/2019 04:02:04 PM,True,,,,,,,APPROVED,RP201907,RPA201907,Not a DBE,,,,,,,,,,,,,,10/10/2019 04:00:00 AM,12/19/2018 10:03:50 AM,4/17/2019 12:00:00 AM,5/30/2019 01:54:12 PM,7/14/2022 04:00:00 AM,8/3/2023 04:00:00 AM,,7/10/2023,1525 Main St,N/A,Norfolk County,,5000.0,02054,Millis,Norfolk,42.199156,-71.15444,Central MA,403,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - Economic Empowerment Priority,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MR284031,I & I Rose Garden LLC,Boston,MA,02131,42.286707,-71.130041,22 Birch Street,,Roslindale,MA,02131,POINT (-71.073493 42.334948),POINT (-71.130041 42.286707),182 Poplar St.,,Roslindale,MA,02131,85-1790679,MRN284031,12/31/2021 09:41:47 AM,9/7/2022 06:32:11 PM,1/7/2022 09:25:14 AM,,True,yes,EE201827,,APPROVED,EE201827,EE201827,,,,Minority-Owned Business | Woman-Owned Business,,,,,,,,,,,,,,,1/14/2021 09:42:42 PM,10/7/2022 11:40:20 AM,11/10/2022 12:42:30 PM,,,,7/10/2023,22 Birch St,N/A,Suffolk County,,0.0,02131,Roslindale,Suffolk,42.334948,-71.073493,,442,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,12/11/2018,COMPLETE,MR281255,"Alternative Therapies Group, Inc.",Salem,MA,01970,42.52254,-70.911092,50 Grove St,,Salem,MA,01970,POINT (-70.970827 42.635475),POINT (-70.911091 42.5225399),"24R Pleasant St, Unit 2",,Newburyport,MA,01950,46-2086314,MRN281255,6/22/2018 10:37:49 AM,7/23/2018 05:50:21 PM,7/10/2018 12:00:00 AM,8/23/2018 04:43:07 PM,True,,,,,,,APPROVED,RP201825,RPA201825,Not a DBE,,,,,,,,,,,,,,11/20/2018 03:00:00 AM,4/17/2018 02:02:10 PM,7/30/2018 12:00:00 AM,8/23/2018 03:48:49 PM,9/15/2022 04:00:00 AM,10/28/2023 04:00:00 AM,,7/10/2023,50 Grove St,N/A,Essex County,,5000.0,01970,Salem,Essex,42.635475,-70.970827,Northeast,374,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR282601,"ToroVerde (Massachusetts), Inc.",Northampton,MA,01060,42.338694,-72.63828,C/O EvansCutler Attorneys 90 Conz Street,,Northampton,MA,01060,POINT (-72.62073 42.322256),POINT (-72.638279 42.3386939),C/O EvansCutler Attorneys 90 Conz Street,,Northampton,MA,01060,35-2638738,MRN282601,5/15/2019 07:08:54 PM,1/21/2020 11:08:39 AM,11/13/2019 12:00:00 AM,6/29/2020 04:09:52 PM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,,4/13/2019 04:28:21 PM,3/5/2020 12:00:00 AM,5/8/2020 03:06:30 PM,6/8/2023 04:00:00 AM,6/29/2024 04:00:00 AM,,7/10/2023,28 N King St,Unit 2,Hampshire County,,10000.0,01060,Northampton,Hampshire,42.322256,-72.62073,Western MA,39,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR281787,"Holistic Industries, Inc.",Somerville,MA,02143,42.38004,-71.097523,304 Somerville Avenue,,Somerville,MA,02143,POINT (-71.275566 42.459085),POINT (-71.097522 42.3800400),1900 West Park Drive,Suite 280,Westborough,MA,01581,47-5374980,MRN281787,7/28/2022 11:41:51 AM,1/20/2023 02:49:42 PM,8/5/2022 03:48:14 PM,5/11/2023 03:44:55 PM,True,no,,,,,,APPROVED,RP201840,RP201840,Not a DBE,,,,,,,,,,,,,,,8/7/2018 02:12:46 PM,1/27/2023 03:39:57 PM,5/11/2023 02:27:08 PM,5/11/2023 04:00:00 AM,5/11/2024 04:00:00 AM,,7/10/2023,304 Somerville Ave,N/A,Middlesex County,,10000.0,02143,Somerville,Middlesex,42.459085,-71.275566,Metro Boston,454,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,2/22/2022,COMPLETE,MR282036,"Pleasantrees, Inc.",Amherst,MA,01002,42.373332,-72.533478,422 Amity Street,,Amherst,MA,01002,POINT (-72.62073 42.322256),POINT (-72.533478 42.3733319),195 Northampton Street,,Easthampton,MA,01027,81-4397799,MRN282036,12/12/2018 10:16:49 AM,4/26/2021 04:49:59 PM,1/14/2019 12:00:00 AM,7/26/2021 07:27:11 AM,True,no,,,,,,APPROVED,RP201924,RP201924,Not a DBE,,,,,,,,,,,,,,1/20/2022 03:00:00 AM,11/9/2018 11:05:07 AM,5/3/2021 09:54:34 AM,7/15/2021 04:39:50 PM,7/14/2022 04:00:00 AM,7/26/2023 04:00:00 AM,,7/10/2023,422 Amity St,N/A,Hampshire County,,10000.0,01002,Amherst,Hampshire,42.322256,-72.62073,Western MA,2,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,7/5/2022,COMPLETE,MR282853,BKPN LLC,Dracut,MA,01826,42.667708,-71.241796,1274 Merrimack Street,,DRACUT,MA,01826,POINT (-71.275566 42.459085),POINT (-71.241795 42.6677079),1274 Merrimack Street,,DRACUT,MA,01826,84-2328124,MRN282853,8/12/2019 02:31:32 PM,4/1/2020 02:16:28 PM,2/5/2020 12:00:00 AM,10/26/2020 02:41:26 PM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,5/12/2022 04:00:00 AM,7/10/2019 03:46:50 PM,4/7/2020 12:00:00 AM,7/9/2020 02:32:22 PM,10/13/2022 04:00:00 AM,10/26/2023 04:00:00 AM,,7/10/2023,1274 Merrimack Ave,N/A,Middlesex County,,10000.0,01826,Dracut,Middlesex,42.459085,-71.275566,Northeast,306,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,12/9/2020,COMPLETE,MR281844,CTDW LLC,Salem,MA,01970,42.518747,-70.893879,11 Larchmont Street,,Salem,MA,01970,POINT (-70.970827 42.635475),POINT (-70.893878 42.5187469),11 Larchmont Street,,Salem,MA,01970,83-1824620,MRN281844,1/17/2019 10:11:41 AM,10/7/2019 11:02:02 AM,8/26/2019 12:00:00 AM,,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,11/19/2020 03:00:00 AM,8/29/2018 01:53:08 PM,11/1/2019 12:00:00 AM,1/16/2020 03:31:08 PM,4/14/2023 04:00:00 AM,4/17/2024 04:00:00 AM,,7/10/2023,3 Dodge St,N/A,Essex County,,10000.0,01970,Salem,Essex,42.635475,-70.970827,Northeast,374,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284346,"House of Ermias, LLC",Chelsea,MA,02150,42.390772,-71.037292,267 Broadway,,Chelsea,MA,02150,POINT (-71.073493 42.334948),POINT (-71.037291 42.3907719),267 Broadway,,Chelsea,MA,02150,87-2864295,MRN284346,11/23/2021 03:42:16 PM,11/14/2022 12:46:06 PM,12/1/2021 02:03:37 PM,1/12/2023 01:43:06 PM,False,yes,SE305269,SE305269,,,,,,,Not a DBE,,,,,,,,,,,,,,,7/28/2021 03:44:33 PM,11/15/2022 02:22:41 PM,1/12/2023 01:11:10 PM,1/12/2023 03:00:00 AM,1/12/2024 03:00:00 AM,,7/10/2023,267 Broadway,N/A,Suffolk County,,5000.0,02150,Chelsea,Suffolk,42.334948,-71.073493,Metro Boston,459,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,General Applicant,COMMENCE OPS,COMMENCE OPS,7/15/2022,COMPLETE,MR282638,Eskar Arlington LLC,Arlington,MA,02474,42.407648,-71.134718,9 Wildwood Road,,Middleton,MA,01949,POINT (-71.275566 42.459085),POINT (-71.134718 42.4076480),9 Wildwood Road,,Middleton,MA,01949,85-0553872,MRN282638,11/12/2019 01:02:48 PM,4/13/2020 01:59:09 PM,2/27/2020 12:00:00 AM,7/17/2020 12:00:53 PM,False,,,,,,,,,,Not a DBE,,,,,,,,,,,,,,6/9/2022 04:00:00 AM,4/24/2019 05:32:26 PM,4/15/2020 12:00:00 AM,7/9/2020 02:47:19 PM,7/14/2022 04:00:00 AM,7/17/2023 04:00:00 AM,,7/10/2023,21 Broadway,N/A,Middlesex County,,10000.0,02474,Arlington,Middlesex,42.459085,-71.275566,Northeast,575,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Priority Review - MTC Priority,COMMENCE OPS,COMMENCE OPS,3/15/2019,COMPLETE,MR281287,"New England Treatment Access, LLC.",Brookline,MA,02445,42.331742,-71.118024,5 Forge Parkway,,Franklin,MA,02038,POINT (-71.15444 42.199156),POINT (-71.118024 42.3317419),5 Forge Parkway,,Franklin,MA,02038,38-4055241,MRN281287,4/24/2018 11:05:29 PM,7/9/2018 09:06:30 AM,5/16/2018 12:00:00 AM,7/26/2018 06:17:02 PM,True,,,,,,,APPROVED,RP201822,RPA201822,Not a DBE,,,,,,,,,,,,,,3/7/2019 03:00:00 AM,4/19/2018 09:30:53 PM,7/9/2018 12:00:00 AM,7/26/2018 04:14:13 PM,9/15/2022 04:00:00 AM,10/10/2023 04:00:00 AM,,7/10/2023,160 Washington St,N/A,Norfolk County,,5000.0,02445,Brookline,Norfolk,42.199156,-71.15444,Metro Boston,553,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
APPROVED,Marijuana Retailer,Expedited Review - DBE Status,COMMENCE OPS,COMMENCE OPS,11/30/2021,COMPLETE,MR283143,Uma Flowers LLC,Pepperell,MA,01463,42.666424,-71.572797,109 Raffaele Drive,,Waltham,MA,02452,POINT (-71.275566 42.459085),POINT (-71.572796 42.6664239),109 Raffaele Drive,,Waltham,MA,02452,84-3613796,MRN283143,3/9/2020 12:59:21 PM,5/11/2020 10:56:16 AM,3/19/2020 12:00:00 AM,,False,,,,,,,,,,Woman-Owned Business | Minority-Owned Business,,,,,,,,,,,,,,10/14/2021 04:00:00 AM,11/23/2019 02:58:34 PM,5/21/2020 02:42:02 PM,8/6/2020 02:56:16 PM,1/12/2023 03:00:00 AM,1/21/2024 03:00:00 AM,,7/10/2023,2 Tarbell St,N/A,Middlesex County,,10000.0,01463,Pepperell,Middlesex,42.459085,-71.275566,Central MA,178,MACCC,Massachusetts Cannabis Control Commission,,,,,,,,,
