license_number,license_type,license_designation,business_legal_name,business_dba_name,license_status,premise_city,business_website,business_owner_name,licensing_authority_id,licensing_authority,premise_state,license_status_date,license_term,issue_date,expiration_date,business_structure,business_email,business_phone,activity,parcel_number,premise_street_address,id,business_image_url,data_refreshed_date,premise_latitude,premise_longitude,premise_county,premise_zip_code
AMS1188,Store,Adult-Use,Harbor Harvest Llc,Harbor Harvest Llc,Conditional,Bangor,,Quan Tran,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1188,,2023-03-01T00:00:00,44.8016128,-68.7712257,Penobscot County,USA
AMS1193,Store,Adult-Use,"Green Alien Cannabis Company, Llc",Cannabis Cured Retail,Active,Eliot,,Mark Crockett,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1193,,2023-03-01T00:00:00,43.1531427,-70.8000544,York County,USA
AMS1194,Store,Adult-Use,"Green Alien Cannabis Company, Llc",Cannabis Cured Retail,Active,Bethel,,Mark Crockett,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1194,,2023-03-01T00:00:00,44.4044586,-70.7898806,Oxford County,USA
AMS1195,Store,Adult-Use,"Coastal Dreams, Llc",Brothers Cannabis Bath,Active,Bath,,Eastern Light Investments Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1195,,2023-03-01T00:00:00,43.9106353,-69.82060229999999,Sagadahoc County,USA
AMS1203,Store,Adult-Use,Greene Street Holdings Maine Llc,Greene Street Holdings Maine Llc,Conditional,Unknown,,Colby Migicovsky,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1203,,2023-03-01T00:00:00,,,,
AMS1204,Store,Adult-Use,Greene Street Holdings Maine Llc,Greene Street Holdings Maine Llc,Conditional,Unknown,,Adam Wolman,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1204,,2023-03-01T00:00:00,,,,
AMS1208,Store,Adult-Use,Whitney Inc,Whitney'S Marijuana,"Conditional, Jurisdiction Approved",Greenville,,Paul Whitney,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1208,,2023-03-01T00:00:00,45.45948629999999,-69.59058150000001,Piscataquis County,USA
AMS1210,Store,Adult-Use,"Acot, Llc",Sinsemilla Llc,Pending Conditional,Auburn,,Sean Bowie,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1210,,2023-03-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMS1211,Store,Adult-Use,"Acot, Llc",Sinsemilla Llc,Pending Conditional,Unknown,,Sean Bowie,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1211,,2023-03-01T00:00:00,,,,
AMS1212,Store,Adult-Use,Og Retail Llc,Og Retail Llc,Conditional,Unknown,,Stephen Dunker,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1212,,2023-03-01T00:00:00,,,,
AMS1229,Store,Adult-Use,Paul'S Boutique Nursery Llc,Paul'S Boutique Nursery Llc,Active,Windham,https://paulsboutiquenursery.com/home,Charles Shaw Dwight,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1229,,2023-03-01T00:00:00,43.7588577,-70.39870599999999,Cumberland County,USA
AMS1230,Store,Adult-Use,Chai High Llc,Venus And Mars,Active,Portland,,Jandj¿S Joint Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1230,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS1234,Store,Adult-Use,"Mainly, Llc",Brilliant Buds,"Conditional, Jurisdiction Approved",Bethel,,Mainly Holdings Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1234,,2023-03-01T00:00:00,44.4044586,-70.7898806,Oxford County,USA
AMS1236,Store,Adult-Use,"Purple Haze, Llc","Purple Haze, Llc","Conditional, Jurisdiction Approved",Baring Plantation,,Terry Michael Johnson,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1236,,2023-03-01T00:00:00,45.13336700000001,-67.3116215,Washington County,USA
AMS1240,Store,Adult-Use,"Green Alien Cannabis Company, Llc",Cannabis Cured Retail,Conditional,Unknown,,Mark Crockett,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1240,,2023-03-01T00:00:00,,,,
AMS1241,Store,Adult-Use,"Green Alien Cannabis Company, Llc",Cannabis Cured Retail,Active,Fairfield,,Mark Crockett,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1241,,2023-03-01T00:00:00,44.5884052,-69.59864689999999,Somerset County,USA
AMS1243,Store,Adult-Use,Coastal Maine Llc,Columbia Recreational Marijuana,Active,Columbia,,Jonathan Bedard,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1243,,2023-03-01T00:00:00,44.669418,-67.8039998,Washington County,USA
AMS1244,Store,Adult-Use,Medgro Llc,The Healing Community Medco,Active,Lewiston,https://thcmedco.com/,Alex Mcmahan,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1244,,2023-03-01T00:00:00,44.100351,-70.21477639999999,Androscoggin County,USA
AMS1246,Store,Adult-Use,"Sinsemilla South, Llc","Sinsemilla South, Llc",Active,Gardiner,,Ryan Richards,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1246,,2023-03-01T00:00:00,44.2300698,-69.77532219999999,Kennebec County,USA
AMS1247,Store,Adult-Use,"Sinsemilla South, Llc","Sinsemilla South, Llc",Conditional,Unknown,,Ryan Richards,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1247,,2023-03-01T00:00:00,,,,
AMS1252,Store,Adult-Use,"Mt. Auburn Partners, Llc","Mt. Auburn Partners, Llc",Conditional,Auburn,,Alexander Fisher,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1252,,2023-03-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMS1253,Store,Adult-Use,"Great Falls Greenery, Llc",High Rollers Llc,"Conditional, Jurisdiction Approved",Mechanic Falls,,Tyler J Thayer,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1253,,2023-03-01T00:00:00,44.1117418,-70.3917985,Androscoggin County,USA
AMS1256,Store,Adult-Use,"Highly Cannaco Retail #4, Llc","Highly Cannaco Retail #4, Llc",Conditional,Unknown,,Jan Martin,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1256,,2023-03-01T00:00:00,,,,
AMS1257,Store,Adult-Use,"Highly Cannaco Retail #5, Llc","Highly Cannaco Retail #5, Llc","Conditional, Jurisdiction Approved",Woolwich,,Jan Martin,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1257,,2023-03-01T00:00:00,43.9187038,-69.8009529,Sagadahoc County,USA
AMS1258,Store,Adult-Use,"Highly Cannaco Retail #6, Llc","Highly Cannaco Retail #6, Llc",Conditional,Unknown,,Jan Martin,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1258,,2023-03-01T00:00:00,,,,
AMS1260,Store,Adult-Use,"Nine Renaissance, Llc",Stache,Conditional,Sanford,,Jamie Crumb,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1260,,2023-03-01T00:00:00,43.4391627,-70.7742804,York County,USA
AMS1264,Store,Adult-Use,"Stoned Leprechaun, Llc","Stoned Leprechaun, Llc",Active,Columbia,,William Merritt,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1264,,2023-03-01T00:00:00,44.669418,-67.8039998,Washington County,USA
AMS1265,Store,Adult-Use,"Pine Tree Maine 2, Llc",Landrace Cannabis Co,Active,Sanford,www.landracecanna.com,Lindsay Holden,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1265,,2023-03-01T00:00:00,43.4391627,-70.7742804,York County,USA
AMS1266,Store,Adult-Use,Room 5 Llc,Clouds Of Cannabis,Active,Detroit,,James W Nolan,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1266,,2023-03-01T00:00:00,44.7927823,-69.29601509999999,Somerset County,USA
AMS1272,Store,Adult-Use,"Green Truck Farms 7, Llc","Green Truck Farms 7, Llc",Conditional,Eliot,,Andrew Beasley,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1272,,2023-03-01T00:00:00,43.1531427,-70.8000544,York County,USA
AMS1273,Store,Adult-Use,Outer Reef Co.,Outer Reef Co.,Conditional,Unknown,,Scott Howard,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1273,,2023-03-01T00:00:00,,,,
AMS1277,Store,Adult-Use,Nature'S Remedy Llc,Nature'S Remedy Llc,Conditional,Lebanon,,Eric G Bergendahl,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1277,,2023-03-01T00:00:00,43.40066969999999,-70.91937899999999,York County,USA
AMS1279,Store,Adult-Use,Green Vault Llc,Green Vault Llc,Conditional,Jackman,,Alexzander Schmitt,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1279,,2023-03-01T00:00:00,45.6240392,-70.2521512,Somerset County,USA
AMS1284,Store,Adult-Use,"Sweet Dirt 2, Llc","Sweet Dirt 2, Llc",Conditional,Unknown,,Northeast Kind Holdings Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1284,,2023-03-01T00:00:00,,,,
AMS1285,Store,Adult-Use,"Sweet Dirt 2, Llc","Sweet Dirt 2, Llc",Conditional,Unknown,,Northeast Kind Holdings Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1285,,2023-03-01T00:00:00,,,,
AMS1286,Store,Adult-Use,"Sweet Dirt 2, Llc","Sweet Dirt 2, Llc",Conditional,Unknown,,Northeast Kind Holdings Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1286,,2023-03-01T00:00:00,,,,
AMS1287,Store,Adult-Use,"Sweet Dirt 2, Llc","Sweet Dirt 2, Llc",Conditional,Unknown,,Northeast Kind Holdings Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1287,,2023-03-01T00:00:00,,,,
AMS1289,Store,Adult-Use,Calvin James,Jerry,Pending Conditional,Baring Plt,,Calvin G. James,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1289,,2023-03-01T00:00:00,45.0942523,-67.30567479999999,Washington County,USA
AMS1293,Store,Adult-Use,Key Haven Holdings Llc,Key Haven Holdings Llc,"Conditional, Jurisdiction Approved",Casco,,Zach Dolgos,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1293,,2023-03-01T00:00:00,43.969246,-70.5211945,Cumberland County,USA
AMS1297,Store,Adult-Use,"Oxford Provisions, Llc",Alternative Essence Oxford,Conditional,TBD,,Andrew Keeley,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1297,,2023-03-01T00:00:00,,,,
AMS1298,Store,Adult-Use,Bay Cities Llc,Wilshire Madison,Conditional,TBD,,Wilshire Madison Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1298,,2023-03-01T00:00:00,,,,
AMS1302,Store,Adult-Use,20 Union St Auburn Maine Ch Au Llc,Cannabis Haven Auburn 20 Union St Au,Active,Auburn,cannabishaven.com,Haven Corporation,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1302,,2023-03-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMS1303,Store,Adult-Use,"Jjp Consulting, Inc.",45 North Cannabis Company,Active,Turner,,Jeremy Nadeau,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1303,,2023-03-01T00:00:00,44.2564588,-70.2561671,Androscoggin County,USA
AMS1307,Store,Adult-Use,"Waterville Ecc, Llc","Waterville Ecc, Llc",Conditional,Waterville,,"Arcanna Rh, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1307,,2023-03-01T00:00:00,44.5520105,-69.6317121,Kennebec County,USA
AMS1308,Store,Adult-Use,"Portland Ecc, Llc","Portland Ecc, Llc",Conditional,Portland,,"Arcanna Rh, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1308,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS1313,Store,Adult-Use,"Green Truck Farms 6, Llc","Green Truck Farms 6, Llc",Conditional,Sanford,,Andrew Beasley,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1313,,2023-03-01T00:00:00,43.4391627,-70.7742804,York County,USA
AMS1314,Store,Adult-Use,"Pot And Pan Retail, Llc","Pot And Pan Retail, Llc",Conditional,Portland,,"Pot And Pan, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1314,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS1315,Store,Adult-Use,Gram'S Place Llc,Gram'S Five & Dime Cannabis Company,Active,Newport,https://grams5.com/,Christina Avery,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1315,,2023-03-01T00:00:00,44.8370741,-69.28528589999999,Penobscot County,USA
AMS1317,Store,Adult-Use,Pot Of Gold Llc,Pot Of Gold,Pending Conditional,Lebanon,,Brian R Charland,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1317,,2023-03-01T00:00:00,43.40066969999999,-70.91937899999999,York County,USA
AMS1321,Store,Adult-Use,420 Ship Rec'D Retail Llc,420 Ship Rec'D Retail Llc,Pending Conditional,Mechanic Falls,,Robert Klar,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1321,,2023-03-01T00:00:00,44.1117418,-70.3917985,Androscoggin County,USA
AMS1328,Store,Adult-Use,"Gtc, Llc",Camp Cannabis,Conditional,Turner,,Theodore Timothy Cooper,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1328,,2023-03-01T00:00:00,44.2564588,-70.2561671,Androscoggin County,USA
AMS1329,Store,Adult-Use,1150 Center St Auburn Maine Ch Au Llc,Cannabis Haven Auburn 1150 Center St Au,Active,Auburn,cannabishaven.com,Haven Corporation,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1329,,2023-03-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMS1334,Store,Adult-Use,"Lni, Llc",River Driver Cannabis Co,Pending Conditional,unknown,,Great Island Living Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1334,,2023-03-01T00:00:00,,,,
AMS1336,Store,Adult-Use,Mike And Scott Llc,Unity Rd,Pending Conditional,Lewiston,,Amal Tuffaha,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1336,,2023-03-01T00:00:00,44.100351,-70.21477639999999,Androscoggin County,USA
AMS1338,Store,Adult-Use,"Sugary Hill Farms, Llc","Sugary Hill Farms, Llc",Pending Conditional,Northport,,Adam Cyr,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1338,,2023-03-01T00:00:00,44.33778230000001,-68.96131749999999,Waldo County,USA
AMS1345,Store,Adult-Use,Natural Healthy Leaf Llc,Love Me Cannabis,Conditional,Bar Harbor,,Sheryl Dewalt,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1345,,2023-03-01T00:00:00,44.3876119,-68.2039123,Hancock County,USA
AMS1349,Store,Adult-Use,Oracle Industries Llc,Auraz,Conditional,Eliot,,Nicholas J Delorey,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1349,,2023-03-01T00:00:00,43.1531427,-70.8000544,York County,USA
AMS1351,Store,Adult-Use,Jar Co. Portland Llc,Jar Cannabis Co.,Conditional,Eliot,,Adam Platz,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1351,,2023-03-01T00:00:00,43.1531427,-70.8000544,York County,USA
AMS1353,Store,Adult-Use,"Full Bloom Management, Llc",Full Bloom Cannabis,Pending Conditional,Auburn,,Steven Robert Rusnack,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1353,,2023-03-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMS1354,Store,Adult-Use,"Full Bloom Management, Llc",Full Bloom Cannabis,Pending Conditional,Auburn,,Jmlj Private Equity Fund Lp,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1354,,2023-03-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMS1355,Store,Adult-Use,"Forever Green Cannabis, Llc","Forever Green Cannabis, Llc",Conditional,TBD,,Michelle Curtis,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1355,,2023-03-01T00:00:00,,,,
AMS1356,Store,Adult-Use,"Brothers Newport, Llc","Brothers Newport, Llc",Active,Newport,,David Hawes,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1356,,2023-03-01T00:00:00,44.8370741,-69.28528589999999,Penobscot County,USA
AMS1357,Store,Adult-Use,Gtf Kittery 7 Llc,Gtf Kittery 7 Llc,Pending Conditional,Kittery,,Davis Drolet,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1357,,2023-03-01T00:00:00,43.0881256,-70.73613700000001,York County,USA
AMS1358,Store,Adult-Use,"Gtf Kittery 8, Llc","Gtf Kittery 8, Llc",Conditional,Kittery,,Andrew Beasley,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1358,,2023-03-01T00:00:00,43.0881256,-70.73613700000001,York County,USA
AMS1359,Store,Adult-Use,Gtf Kittery 9 Llc,Gtf Kittery 9 Llc,Pending Conditional,Kittery,,Davis Drolet,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1359,,2023-03-01T00:00:00,43.0881256,-70.73613700000001,York County,USA
AMS1360,Store,Adult-Use,Gtf Kittery 25 Llc,Gtf Kittery 25 Llc,Pending Conditional,Kittery,,Andrew Beasley,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1360,,2023-03-01T00:00:00,43.0881256,-70.73613700000001,York County,USA
AMS1361,Store,Adult-Use,"East Coast Cure, Llc","East Coast Cure, Llc",Pending Conditional,Bangor,,Dylan Proctor,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1361,,2023-03-01T00:00:00,44.8016128,-68.7712257,Penobscot County,USA
AMS1363,Store,Adult-Use,"Heathwood Company, Llc",Kind & Co,Active,Portland,www.kindand.co,Mark Kazilionis,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1363,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS1365,Store,Adult-Use,"Elysium, Inc.",Main Street Canna,Conditional,Milo,,Hugo A. Benvenuto,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1365,,2023-03-01T00:00:00,45.2533339,-68.986263,Piscataquis County,USA
AMS1369,Store,Adult-Use,Og Enterprises Llc,Og Enterprises Llc,Conditional,Unknown,,William Richard Dunphey,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1369,,2023-03-01T00:00:00,,,,
AMS1370,Store,Adult-Use,East Coast Gold Inc.,East Coast Gold Inc.,"Conditional, Jurisdiction Approved",Bangor,,Avi Ruimy,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1370,,2023-03-01T00:00:00,44.8016128,-68.7712257,Penobscot County,USA
AMS1374,Store,Adult-Use,"Mainly, Llc","Mainly, Llc","Conditional, Jurisdiction Approved",Auburn,,Mainly Holdings Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1374,,2023-03-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMS1376,Store,Adult-Use,Warren Ave Af Llc,Atlantic Farms,"Conditional, Jurisdiction Approved",Thomaston,,Atlantic Farms Management Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1376,,2023-03-01T00:00:00,44.0789574,-69.1816955,Knox County,USA
AMS1377,Store,Adult-Use,"Old Orchard Provisions, Llc","Old Orchard Provisions, Llc",Conditional,Old Orchard Beach,,"Old Orchard Provisions Holdings, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1377,,2023-03-01T00:00:00,43.5177659,-70.3772911,York County,USA
AMS1382,Store,Adult-Use,"Ktk Noyes, Llc",Grass Monkey,Pending Conditional,South Portland,,Tucker Noyes,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1382,,2023-03-01T00:00:00,43.6414716,-70.2408811,Cumberland County,USA
AMS1384,Store,Adult-Use,Kush Kingdom Llc,Kush Kingdom Llc,Pending Conditional,Limestone,,Kush Kingdom Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1384,,2023-03-01T00:00:00,46.90860230000001,-67.825816,Aroostook County,USA
AMS1385,Store,Adult-Use,Robert Boggia,Downeast Smoke And Vape,Conditional,Machias,,Robert Boggia,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1385,,2023-03-01T00:00:00,44.71507889999999,-67.461376,Washington County,USA
AMS1387,Store,Adult-Use,Jar Co. Cv Llc,Jar Cannabis Co.,Conditional,Carrabassett Valley,,Ryan Roy,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1387,,2023-03-01T00:00:00,45.0736009,-70.26168729999999,Franklin County,USA
AMS1388,Store,Adult-Use,Jar Co. Newry Llc,Jar Cannabis Co.,Conditional,Lewiston,,Ryan Roy,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1388,,2023-03-01T00:00:00,44.100351,-70.21477639999999,Androscoggin County,USA
AMS1390,Store,Adult-Use,Idc 6 Llc,Idc 6 Llc,Pending Conditional,Kittery,,Mitchell Delaney,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1390,,2023-03-01T00:00:00,43.0881256,-70.73613700000001,York County,USA
AMS1398,Store,Adult-Use,Wildfire Retail Llc,Wildfire Retail Llc,Conditional,Waterville,,Jesse Nadeau,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1398,,2023-03-01T00:00:00,44.5520105,-69.6317121,Kennebec County,USA
AMS1399,Store,Adult-Use,"Green Alien Cannabis Company, Llc",Cannabis Cured Retail,Pending Conditional,TBD,,Mark Crockett,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1399,,2023-03-01T00:00:00,,,,
AMS1402,Store,Adult-Use,Origins Sale  Me Llc,Rose Mary Jane,Pending Conditional,Unknown,,Seth Bailey,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1402,,2023-03-01T00:00:00,,,,
AMS1403,Store,Adult-Use,Origins Sale  Me  Llc,Rose Mary Jane,Pending Conditional,Unknown,,Seth Bailey,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1403,,2023-03-01T00:00:00,,,,
AMS1404,Store,Adult-Use,Origins Sale  Me  Llc,Rose Mary Jane,Pending Conditional,Unknown,,Seth Bailey,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1404,,2023-03-01T00:00:00,,,,
AMS1405,Store,Adult-Use,"Exit 710, Llc",Beach Boys Cannabis Company,Conditional,Old Orchard Beach,,Patrick Mourmouras,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1405,,2023-03-01T00:00:00,43.5177659,-70.3772911,York County,USA
AMS1408,Store,Adult-Use,"Kender Farms, Inc.","Kender Farms, Inc.",Pending Conditional,Farmington,,Charles Crandall,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1408,,2023-03-01T00:00:00,44.67049979999999,-70.1512169,Franklin County,USA
AMS1411,Store,Adult-Use,Moms Shop Llc,Moms Shop Llc,Pending Conditional,Portland,,Donna Hamilton,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1411,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS1412,Store,Adult-Use,Theory Wellness Of Maine 4 Llc,Theory Wellness Of Maine 4 Llc,Conditional,TBD,,Seven Points Llc,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1412,,2023-03-01T00:00:00,,,,
AMS1416,Store,Adult-Use,"Bg Sales, Llc","Bg Sales, Llc",Pending Conditional,TBD,,"Wellness Institute Holdings, Llc",MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1416,,2023-03-01T00:00:00,,,,
AMS1420,Store,Adult-Use,Bds Ch Llc,Bds Ch Llc,Pending Conditional,unknown,,Haven Corporation,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1420,,2023-03-01T00:00:00,,,,
AMS1424,Store,Adult-Use,"Green Truck Farms Ii, Llc","Green Truck Farms Ii, Llc",Pending Conditional,Eliot,,Andrew Beasley,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1424,,2023-03-01T00:00:00,43.1531427,-70.8000544,York County,USA
AMS1428,Store,Adult-Use,Cworx & Co.,Cworx & Co.,Pending Conditional,Turner,,Colby Peter Gilbert,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1428,,2023-03-01T00:00:00,44.2564588,-70.2561671,Androscoggin County,USA
AMS1429,Store,Adult-Use,"Sinsemilla South, Llc","Sinsemilla South, Llc",Pending Conditional,Auburn,,Sean Bowie,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1429,,2023-03-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMS1430,Store,Adult-Use,"Sinsemilla South, Llc","Sinsemilla South, Llc",Pending Conditional,Portland,,Ryan Richards,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1430,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS1434,Store,Adult-Use,Mmj Strategies Llc,Mmj Strategies Llc,Pending Conditional,,,Nick Friedman,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1434,,2023-03-01T00:00:00,22.37695,99.37762,,"Nanme, Menglian Dai, Lahu and Va Autonomous County, Puer, Yunnan, China, 665805"
AMS1435,Store,Adult-Use,"Terphound, Llc",Hazy Hill Farm,Pending Conditional,Portland,,Hilary Smith Stephenson,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1435,,2023-03-01T00:00:00,43.6590993,-70.2568189,Cumberland County,USA
AMS1436,Store,Adult-Use,Farley'S Farm Llc,Farley'S Cannabis Farm,Pending Conditional,Woolwich,,Kelli Ann Small,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1436,,2023-03-01T00:00:00,43.9187038,-69.8009529,Sagadahoc County,USA
AMS1437,Store,Adult-Use,"Mile High Recreational, Inc","Mile High Recreational, Inc",Pending Conditional,Auburn,,Julie Anne Drouin,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1437,,2023-03-01T00:00:00,44.0978509,-70.2311655,Androscoggin County,USA
AMS1439,Store,Adult-Use,Og Retail Llc,Og Retail Llc,Pending Conditional,Eliot,,William Richard Dunphey,MEOCP,Maine Office of Cannabis Policy,ME,,,,,,,,,,,AMS1439,,2023-03-01T00:00:00,43.1531427,-70.8000544,York County,USA
