LicenseStatus,AssociateId,LicenseeId,UBI,LicenseNumber,Name,DBA,LicenseIssueDate,LicenseExpirationDate,ExternalIdentifier,IsDeleted,Address1,Address2,City,State,ZipCode,County,EmailAddress,PhoneNumber,CreatedBy,CreatedDate,UpdatedBy,UpdatedDate
Active,,491,6042005490010001,412854,"HITZ, LLC",HITZ CANNABIS,2023-11-21,2024-12-31,,False,15709 ORDWAY DR SE,,YELM,WA,985970000,THURSTON,NATER28@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-22 05:52:14.807000000
Active,,2932,6046856440010003,416709,"PAINTED ROOSTER CANNABIS CO.,LLC","PAINTED ROOSTER CANNABIS CO., LLC",2023-12-21,2024-12-31,,False,7531 POSTMA RD STE D,,MOXEE,WA,989363905,YAKIMA,DH@painted-rooster.com,,LoadLicenseeETL,2021-12-31 04:45:06.290000000,proc_UpdateExistingLicenses,2023-12-22 06:06:52.117000000
Active,,2728,6045574050010001,430396,FOREVER GREEN LLC,FOREVER GREEN,2023-11-16,2024-12-31,,False,3303 S 35TH ST STE B17,,TACOMA,WA,984094730,PIERCE,YUCHAN8848@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,,1037,6048436570010001,414995,SAO ENTERPRISES LLC,THE GREEN NUGGET,2023-11-23,2024-12-31,,False,1340 SE BISHOP BLVD STE A,,PULLMAN,WA,991636409,WHITMAN,SCOTTONEIL74@YAHOO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-24 05:53:47.883000000
Active,,2490,6048449390010002,426767,WASHINGTON HERBALS LLC,WASHINGTON HERBALS,2023-11-28,2024-12-31,,False,3303 S 35TH ST UNIT B-10,,TACOMA,WA,984094723,PIERCE,washingtonherbals@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-29 05:55:11.680000000
Active,,2053,6035719210010001,421789,"TRIANGLE CONSULTING, LLC",GREEN DAY CANNABIS,2023-11-07,2024-12-31,,False,945 WASHINGTON WAY STE 121,,LONGVIEW,WA,986324059,COWLITZ,AHAMIDE@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-08 05:49:33.960000000
Active,,2309,6035692810010002,424463,EPHEMERAL TOAST LLC,DOCKSIDE CANNABIS,2023-11-29,2024-12-31,,False,4601 LEARY WAY NW,,SEATTLE,WA,981074544,KING,directors@docksidecannabis.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-30 05:56:13.693000000
Active,,2552,6033591910010008,427666,THE GARDEN L.L.C.,NIRVANA CANNABIS COMPANY,2023-11-21,2024-12-31,,False,24713 E WELLESLEY AVE,,OTIS ORCHARDS,WA,990279709,SPOKANE,judysam.ncc@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-22 05:52:14.807000000
Active,,1969,6033595980010008,420666,LTC L.L.C.,CANNA WEST SEATTLE,2023-11-14,2024-12-31,,False,5440 CALIFORNIA AVE SW,,SEATTLE,WA,981361513,KING,LTCLLC11@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-15 05:52:26.550000000
Active,,3009,6033591910010009,434100,THE GARDEN L.L.C.,NIRVANA CANNABIS COMPANY,2023-11-21,2024-12-31,,False,181 ROCK ISLAND RD,,EAST WENATCHEE,WA,988025353,DOUGLAS,dianna@sacpa.us,,LoadLicenseeETL,2022-09-23 04:46:41.757000000,proc_UpdateExistingLicenses,2023-11-22 05:52:14.807000000
Active,,1032,6033592740010003,414970,"C4U, LLC",CANNABIS COUNTRY STORE,2023-11-04,2024-12-31,,False,1910 W MAIN ST SUITE 101,,BATTLE GROUND,WA,986040000,CLARK,Emy@c4uwa.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-05 05:51:00.770000000
Active,,1121,6033593720010003,415641,"TANGLETOWN HOLDINGS, LLC",WALLA WALLA CANNABIS COMPANY,2023-11-14,2024-12-31,,False,927 W MAIN ST,,WALLA WALLA,WA,993622746,WALLA WALLA,TANGLETOWNHOLDINGS@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-15 05:52:26.550000000
Active,,1108,6033594830010003,415517,"UNCLE GREENS, LLC",THE KUSHERY,2023-11-15,2024-12-31,,False,18026 STATE ROUTE 9 SE STE B,,SNOHOMISH,WA,982965330,SNOHOMISH,THEKUSHERY502@MAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-16 05:52:36.367000000
Active,,1104,6033594840010002,415507,"SHADE'S GREENERY, LLC",THE KUSHERY,2023-11-15,2024-12-31,,False,5626 134TH PL SE STE B,,EVERETT,WA,982085615,SNOHOMISH,THEKUSHERY502@MAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-16 05:52:36.367000000
Active,,3045,6033594910010005,361676,"THE GREEN SHOP, LLC",THE KUSHERY,2023-11-15,2024-12-31,,False,16412 TROMBLEY RD,,SNOHOMISH,WA,982906314,SNOHOMISH,jonacheatham1@gmail.com,,LoadLicenseeETL,2022-12-17 04:45:53.403000000,proc_UpdateExistingLicenses,2023-11-16 05:52:36.367000000
Active,,1118,6033596150010001,415575,CANNABLYSS LLC,CANNABLYSS,2023-11-10,2024-12-31,,False,2705 HARTFORD DR STE A,,LAKE STEVENS,WA,982589204,SNOHOMISH,CANNABLYSSLAKESTEVENS@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-11 05:50:08.887000000
Active,,149,6045576060010001,412138,"BIG ROCK CANDY, LLC",BIG ROCK CANDY,2023-12-30,2024-12-31,,False,659 ANTOINE CREEK RD,,CHELAN,WA,988168653,OKANOGAN,KIKCOLLECTOR@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-31 06:11:12.283000000
Active,,2252,6033603630010004,423536,PHAT SACKS CORP,HAVE A HEART,2023-11-03,2024-12-31,,False,22624 MERIDIAN AVE S STE B,,BOTHELL,WA,980218358,SNOHOMISH,admin@cannabisstorey.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-07 05:51:42.950000000
Active,,2477,6033550310010005,426563,RWZ LLC,THE HERBERY,2023-11-18,2024-12-31,,False,6018 NE ST JOHNS RD STE D,,VANCOUVER,WA,986610000,CLARK,SARAELTINGE@THEHERBERYNW.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-19 05:53:27.167000000
Active,,1584,6033607710010001,416737,OGZ FIRE WEED LLC,OGZ FIRE WEED,2023-11-16,2024-12-31,,False,50 W WESTFIELD CT UNIT E,,SHELTON,WA,985840000,MASON,trulawnmainty@live.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,,1446,6033607710010002,416412,OGZ FIRE WEED LLC,OGZ FIREWEED LLC,2023-11-16,2024-12-31,,False,50 W WESTFIELD CT UNIT C,,SHELTON,WA,985840000,MASON,trulawnmainty@live.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-17 05:51:00.500000000
Active,,1751,6033613880010001,417135,"BC LABS, LLC",BC LABS,2023-11-14,2024-12-31,,False,199 EASY ST,,PORT ANGELES,WA,983620000,CLALLAM,bethany@falcanna.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-15 05:52:26.550000000
Active,,47,6035653130010003,357129,"EVERGREEN MARKET (KIRKLAND), INC",EVERGREEN MARKET - KIRKLAND,2023-11-21,2024-12-31,,False,11438 NE 124TH ST,,KIRKLAND,WA,980344305,KING,technology@theevergreenmarket.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-22 05:52:14.807000000
Active,,2615,6033550310010006,428826,RWZ LLC,THE HERBERY,2023-11-18,2024-12-31,,False,1401 NE 78TH ST,,VANCOUVER,WA,986650000,CLARK,SARAELTINGE@THEHERBERYNW.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-19 05:53:27.167000000
Active,,2620,6033583520010003,428848,1937 LLC,1937 FARMS,2023-12-14,2024-12-31,,False,13533 ODELL RD NE STE C,,DUVALL,WA,980197323,KING,MATT.MCCOY@1937FARMS.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-16 06:04:20.103000000
Active,,12,6033550310010004,71368,RWZ LLC,THE HERBERY,2023-11-18,2024-12-31,,False,330 NE CHKALOV DR STE C & D,STE C & D,VANCOUVER,WA,986845032,CLARK,SARAELTINGE@THEHERBERYNW.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-19 05:53:27.167000000
Active,,1647,6033598160010002,416874,HYDRO EMPIRE LLC,HYDRO EMPIRE,2023-12-27,2024-12-31,,False,3303 S 35TH ST STE B-8,STE B-8,TACOMA,WA,984090000,PIERCE,HYDROEMPIRELLC@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-28 06:07:55.870000000
Active,,1650,6033612390010001,416880,"VERDANT CIRCLE, LLC",VERDANT CIRCLE,2023-12-14,2024-12-31,,False,7797 ROAD K.5 NE STE B,STE B,MOSES LAKE,WA,988379001,GRANT,DANIEL.P.PHILIPP@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-15 06:02:44.940000000
Active,,1525,6033608350010003,416598,"RESENDEZ,  IGNACIO  JOSEPH",ALKI FARMS,2023-12-13,2024-12-31,,False,8531 POSTMA RD STE H,,MOXEE,WA,989369317,YAKIMA,jresend0889@outlook.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-14 06:03:09.190000000
Active,,1627,6033607090010001,416831,"VEGA VENTURES, LLC",DOCTOR AND CROOK,2023-12-08,2024-12-31,,False,3969 HAMMER DR,,BELLINGHAM,WA,982267630,WHATCOM,david@doctorandcrook.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-09 06:01:23.077000000
Active,,1656,6033606770010001,416893,"CROSSROADS HOLDINGS, INC",BIG DADDY PURP CORP,2023-12-07,2024-12-31,,False,1815 PINE CREEK RD STE B,,TONASKET,WA,988550000,OKANOGAN,kgonsalves@martindavislaw.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-08 06:00:12.767000000
Active,,1940,6033606300010002,420130,"FREE RAIN FARMS, INC.",FREE RAIN FARMS,2023-12-13,2024-12-31,,False,6995 KICKERVILLE RD,,FERNDALE,WA,982485402,WHATCOM,bruce@freerainfarms.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-14 06:03:09.190000000
Active,,1055,6033601220010003,415130,"GREEN LADY, INC.",GREEN LADY,2023-12-07,2024-12-31,,False,3044 PACIFIC AVE SE STE B,,OLYMPIA,WA,985012043,THURSTON,tito@greenladymj.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-08 06:00:12.767000000
Active,,997,6033599440010002,414755,VERVE MANAGEMENT LLC,GREEN LIFE CANNABIS,2023-12-06,2024-12-31,,False,3012 GS CENTER RD STE A,,WENATCHEE,WA,988019116,CHELAN,DOUG@GREENLIFECANNABIS.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-07 05:59:26.597000000
Active,,1648,6033598160010004,416878,HYDRO EMPIRE LLC,HYDRO EMPIRE,2023-12-27,2024-12-31,,False,1655 ROAD 4 NE STE E,,COULEE CITY,WA,991150000,GRANT,HYDROEMPIRELLC@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-28 06:07:55.870000000
Active,,1852,6033597330010001,417409,"POPA'S FARMS, LLC",POPAS FARMS,2023-12-09,2024-12-31,,False,1874 BATUM RD N  STE 300,STE 300,ODESSA,WA,991590000,ADAMS,TOMBAILIE@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-12 06:01:59.130000000
Active,,961,6033549480010002,414491,CRIMSON WAVE LLC,EUPHORIUM 420,2023-11-14,2024-12-31,,False,27623 COVINGTON WAY SE UNIT 1,,COVINGTON,WA,980429137,KING,lindsey@euphorium502.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-11-15 05:52:26.550000000
Active,,1722,6033596000010001,417069,BT NORTHWEST LLC,GREENCREST GARDENS,2023-12-20,2024-12-31,,False,9777 F RD NW STE B,,EPHRATA,WA,988230000,GRANT,GREENCRESTGARDENS@YAHOO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-22 06:06:52.117000000
Active,,1967,6033594880010006,420645,"GREEN PLACE, LLC",THE KUSHERY,2023-11-30,2024-12-31,,False,27206 88TH AVE NW,,STANWOOD,WA,982920000,SNOHOMISH,THEKUSHERY502@MAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-01 05:56:54.523000000
Active,,1113,6033594670010003,415539,EZ DAZE LLC,GANJA VITA,2023-12-28,2024-12-31,,False,23441 NE STATE ROUTE 3,,BELFAIR,WA,985280000,MASON,weick3@hotmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-29 06:09:01.690000000
Active,,1287,6033593460010001,416010,SOUTH BAY MASTER GROWERS LLC,SOUTH BAY MASTER GROWERS,2023-12-20,2024-12-31,,False,306 S UNION RD,,ELMA,WA,985419432,GRAYS HARBOR,TREVOR.DRUM@YAHOO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-21 06:08:22.540000000
Active,,1051,6033593200010002,415112,NORTHWEST ORGANIX LLC,GREENLIGHT,2023-12-22,2024-12-31,,False,10309 E TRENT AVE,,MILLWOOD,WA,992064514,SPOKANE,sonny@greenlightspokane.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-23 06:07:15.120000000
Active,,2608,6033592940010003,428741,WONDER WEST GROUP LLC,WONDER WEST GROUP,2023-12-29,2024-12-31,,False,15505 N WEBBER CANYON RD NE #E,STE E,BENTON CITY,WA,993206508,BENTON,WONDERWESTGROUP@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-30 06:11:42.760000000
Active,,1815,6033592720010001,417303,"GRASSROOTS PHARM, INC",GRASSROOTS PHARM,2023-12-12,2024-12-31,,False,"2604 WILLAMETTE DR NE #A,B,C","STE A,B,C",LACEY,WA,985160000,THURSTON,OFFICEGRASSROOTSPHARM@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-13 06:02:19.990000000
Active,,1814,6033592610010001,417301,"LADERA FARMS, LLC",LADERA FARMS,2023-12-09,2024-12-31,,False,570 WEBB AVE S STE A,,EAST WENATCHEE,WA,988029388,DOUGLAS,HOLLY.RJ@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-10 06:02:33.330000000
Active,,1718,6033632170010001,417062,"KAUFMANN,  RONALD  MARK",PLOWBACK PLUNDER,2023-12-29,2024-12-31,,False,422 PEARCE RD STE A,,PORT ANGELES,WA,983628682,CLALLAM,MPKAUFMANN@WAVECABLE.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-30 06:11:42.760000000
Active,,2226,6034562720010002,423357,"LLV GREEN, L.L.C.",LLV GREEN,2023-12-20,2024-12-31,,False,7906 N CANYON VIEW PR NE,,BENTON CITY,WA,993205011,BENTON,JERRYVANZUYEN@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-21 06:08:22.540000000
Active,,3053,6034567710010003,434531,"CURATIVE, LLC","CURATIVE, LLC",2023-12-13,2024-12-31,,False,2914 S CUSHMAN AVE,UNIT 1,TACOMA,WA,984090000,PIERCE,HQP0525@GMAIL.COM,,LoadLicenseeETL,2023-01-25 04:45:28.910000000,proc_UpdateExistingLicenses,2023-12-14 06:03:09.190000000
Active,,1474,6034622320010001,416495,"SCALE-UP CONSULTING SERVICES, LLC","SCALE UP, LLC",2023-11-30,2024-12-31,,False,23203 HWY 17 N,,SOAP LAKE,WA,988510000,GRANT,Blasalle1615@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-01 05:56:54.523000000
Active,,3046,6043799000010002,434430,LILAC LABS LLC,PARKS AND RECREATION,2023-12-07,2024-12-31,,False,3038 E TRENT AVE STE B,,SPOKANE,WA,992023813,SPOKANE,CHRIS@LILACEXTRACTS.COM,,LoadLicenseeETL,2022-12-20 04:45:47.170000000,proc_UpdateExistingLicenses,2023-12-08 06:00:12.767000000
Active,,1253,6043767040010001,415931,ASTRO CANNABIS LABS LLC,ASTRO CANNABIS,2023-12-21,2024-12-31,,False,2916 STATE ST STE 203,,EVERETT,WA,982013842,SNOHOMISH,Astrocannabislabs@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-22 06:06:52.117000000
Active,,2396,6043710730010001,425498,SERENDIPITY UNIVERSE LLC,HYPEHERBALLY,2023-12-23,2024-12-31,,False,14702 HIGHWAY 99,,LYNNWOOD,WA,980875522,SNOHOMISH,HYPEHERBALLY@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-24 06:05:51.530000000
Active,,1100,6043704230010002,415484,NINE DRAGONS PROJECT LLC,TENINO CANNABIS BOUTIQUE,2023-11-30,2024-12-31,,False,449 WICHMAN ST S STE A,,TENINO,WA,985899376,THURSTON,tonyxwu12@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-01 05:56:54.523000000
Active,,1491,6042009920010001,416531,SWEET DREAM GARDENS LLC,SWEET DREAM GARDENS LLC,2023-11-30,2024-12-31,,False,234805 E STRAIGHTBANK RD STE G,,KENNEWICK,WA,993370000,BENTON,sweetdreamgardens@yahoo.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-02 05:58:09.767000000
Active,,733,6041989910010001,413530,FRESH GREENS LLC,FRESH GREENS,2023-12-29,2024-12-31,,False,29 HORIZON FLATS RD STE 8,,WINTHROP,WA,988628400,OKANOGAN,VANLOTSBAND@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-30 06:11:42.760000000
Active,,2767,6040720270010003,430737,BTA HOLDINGS LLC,KUSHKLUB,2023-11-30,2024-12-31,,False,20019 AURORA AVE N UNIT B,,SHORELINE,WA,981333120,KING,HENOK.ABRAHA@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-01 05:56:54.523000000
Active,,2037,6035707080010001,421687,"NATURAL GREEN, INC.",NATURAL GREEN,2023-12-30,2024-12-31,,False,51 MORGAN ST UNIT B,,DAVENPORT,WA,991220000,LINCOLN,info@naturalgreencannabis.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-31 06:11:12.283000000
Active,,2279,6035700820010002,423962,"T IN T ELEMENTS, LLC",T IN T ELEMENTS,2023-12-02,2024-12-31,,False,43001 N GRIFFIN RD UNIT D,,GRANDVIEW,WA,989309041,BENTON,TINTELEMENTS@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-03 05:58:45.663000000
Active,,2777,6035692220010004,430807,ESHO FUNI LLC,DOCKSIDE CANNABIS,2023-12-06,2024-12-31,,False,8401 AURORA AVE N STE E1,,SEATTLE,WA,981034332,KING,DIRECTORS@DOCKSIDECANNABIS.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-07 05:59:26.597000000
Active,,1968,6035688640010001,420661,K&M ENTERPRISES LLC,BUDEEZ,2023-12-29,2024-12-31,,False,2111 E 11TH ST,,BREMERTON,WA,983104810,KITSAP,m.agustin619@outlook.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-30 06:11:42.760000000
Active,,3132,6035652650010004,435487,"SKJ INDUSTRIES, LLC",THE POT SHOP BELLINGHAM,2023-12-28,2024-12-31,,False,1317 W BAKERVIEW RD STE 105,,BELLINGHAM,WA,982269087,WHATCOM,timbre@thejointburlington.com,,LoadLicenseeETL,2023-09-01 05:29:19.717000000,proc_UpdateExistingLicenses,2023-12-29 06:09:01.690000000
Active,,2707,6035650700010003,430254,"PLAUSIBLE PRODUCTS, LLC",HASHTAG CANNABIS,2023-12-16,2024-12-31,,False,7829 LEARY WAY NE,,REDMOND,WA,980524338,KING,LOGAN@SEATTLEHASHTAG.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-17 06:04:38.913000000
Active,,3020,6035649850010002,415098,CREDIBLE COMMODITIES LLC,HASHTAG CANNABIS,2023-12-16,2024-12-31,,False,10 SE EVERETT MALL WAY STE C&D,,EVERETT,WA,982088125,SNOHOMISH,LOGAN@SEATTLEHASHTAG.COM,,LoadLicenseeETL,2022-10-13 04:45:26.583000000,proc_UpdateExistingLicenses,2023-12-17 06:04:38.913000000
Active,,1494,6035644790010003,416540,"GREEN LADY WESTSIDE, INC.","GREEN LADY WESTSIDE, INC.",2023-12-07,2024-12-31,,False,2405 HARRISON AVE NW STE 201,,OLYMPIA,WA,985024592,THURSTON,tito@greenladymj.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-08 06:00:12.767000000
Active,,2036,6035644790010002,421667,"GREEN LADY WESTSIDE, INC.",GREEN LADY EVERETT,2023-12-07,2024-12-31,,False,14221 LAKE RD,,LYNNWOOD,WA,980871710,SNOHOMISH,tito@greenladymj.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-08 06:00:12.767000000
Active,,990,6033584890010002,414731,D2 INVESTMENTS LLC,SEATTLE TONICS,2023-12-22,2024-12-31,,False,12059 AURORA AVE N,,SEATTLE,WA,981338249,KING,seattletonics@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-23 06:07:15.120000000
Active,,1594,6033591840010001,416759,ANANDA WASHINGTON LLC,ANANDA WASHINGTON,2023-12-28,2024-12-31,,False,130 CHESAW RD STE B,,OROVILLE,WA,988440000,OKANOGAN,terah@landracelabs.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-29 06:09:01.690000000
Active,,1467,6033591220010002,416462,NORTHWEST GROWN  PRODUCTS LLC,NORTHWEST GROWN PRODUCTS,2023-12-22,2024-12-31,,False,24862 BENHAM RD STE A & B,,MOUNT VERNON,WA,982738080,SKAGIT,heidi@nwgrown.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-23 06:07:15.120000000
Active,,1889,6033590820010002,418065,"ISLAND GREEN GROWERS, LLC",ISLAND GREEN GROWERS LLC,2023-12-15,2024-12-31,,False,12001 AURORA AVE N UNIT B,,SEATTLE,WA,981338249,KING,MDSTAPLEFORD@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-16 06:04:20.103000000
Active,,1483,6045520950010001,416512,GREENSMITH PRODUCERS LLC,GREENSMITH,2023-12-19,2024-12-31,,False,986 E HAMPTON RD STE H,,LIND,WA,993419725,ADAMS,greensmithproducers@gmail.com,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-20 06:06:53.510000000
Active,,1015,6033564790010002,414868,"REACH ISLAND, LLC",THE WEST SEATTLE MARIJUANA STORE,2023-10-21,2024-12-31,,False,10825 MYERS WAY S,,SEATTLE,WA,981681367,KING,CLIFF@NORTHSHOREWA.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-10-22 05:46:00.920000000
Active,,1520,6033579050010001,416585,BUD BROTHERS NW  LLC,CAPITAL CITY CANNABIS COMPANY,2023-10-20,2024-12-31,,False,16726 PROMISE LN SW,,ROCHESTER,WA,985799591,THURSTON,BUDBROTHERSNORTHWEST@GMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-10-21 05:46:03.170000000
Active,,1839,6033591400010001,417380,"WA GROWER, LLC",WA GROWER,2023-10-20,2024-12-31,,False,2604 WILLAMETTE DR NE STE D,,LACEY,WA,985161330,THURSTON,BECOOL406@HOTMAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-10-21 05:46:03.170000000
Active,,2517,6033595490010002,427096,HOOD CANAL GREEN FARMS LLC,HOOD CANAL GREEN FARMS,2023-10-14,2024-12-31,,False,130 CHESAW RD STE D,,OROVILLE,WA,988449618,OKANOGAN,RYANGSEVIGNY@GM427666M,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-10-15 05:43:24.437000000
Active,,1746,6033613870010003,417125,KETTLE RIVER INDUSTRIES LLC,KETTLE RIVER CANNABIS CO.,2023-10-24,2024-12-31,,False,3426 CITATION RD NE STE 4,,MOSES LAKE,WA,988378320,GRANT,DAVID@KETTLE-RIVER.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-10-25 05:48:18.577000000
Active,,1587,6033585300010001,416744,"HAPPY TRAILZ, LLC",HAPPY TRAILZ,2023-12-14,2024-12-31,,False,26320 STERETT RD N,,DAVENPORT,WA,991220000,LINCOLN,DEANSTACY96@YAHOO.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-12-15 06:02:44.940000000
Active,,2770,6035684720010003,430774,W.V.S. LLC,THE KUSHERY,2023-10-24,2024-12-31,,False,4808 EVERGREEN WAY,,EVERETT,WA,982032829,SNOHOMISH,THEKUSHERY502@MAIL.COM,,LoadLicenseeETL,2021-12-06 09:09:34.420000000,proc_UpdateExistingLicenses,2023-10-25 05:48:18.577000000
