activity,business_dba_name,business_image_url,business_legal_name,business_structure,business_website,data_refreshed_date,expiration_date,id,issue_date,license_status_date,license_term,license_type,licensing_authority,licensing_authority_id,parcel_number,phone_number,premise_city,premise_county,premise_latitude,premise_longitude,premise_state,ccclastupdated,application_status,application_classification,application_classification_split_1,application_classification_split_2,approved_license_type,approved_license_stages,commence_operations_date,license_status,license_number,establishment_zipcode,business_email,business_phone,business_address_1,business_address_2,business_city,business_state,business_zipcode,geocoded_county,geocoded_address,mailing_address_1,mailing_address_2,mailing_city,mailing_state,mailing_zipcode,ein_tin,application_number,submitted_date,first_compliance_review_date,lic_fee_payment_submitted_date,priority,fee_waiver_request,fee_waiver_ee_or_se_number,ee_priority_status,ee_priority_number_from_account,ee_priority_number_from_application,rmd_priority_status,rmd_priority_number_from_account,rmd_priority_number_from_application,dbe,cultivation_environment,cultivation_tier,cnb_dt_of_final_licensure,cnb_deemed_complete_date,application_approved_date,lic_start_date,pmt_amount,lic_fee_amount,premise_zip_code,town,county_lat,county_long,region,cccupdatedate,establishment_address_2,establishment_state,approved_se_number,business_owner_name,license_designation,premise_street_address,CEID,LicenseStatus,delivery,cultivator,retailer
,"253 Organic, LLC",,"253 Organic, LLC",,,,Fri Oct 25 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,Tue Apr 17 2018 19:12:57 GMT-0400 (Eastern Daylight Time),,,Marijuana Product Manufacturer,Massachusetts Cannabis Control Commission,MACCC,,,Montague,Franklin,42.59029,-72.527306,MA,11/27/2023,APPROVED,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,3/9/2020,COMPLETE,MP281302,1376.0,,,253 Miller Falls Road,,Turners Falls,MA,1376.0,POINT (-72.573941 42.587072),POINT (-72.527305 42.5902900),c/o The Wagner Law Group,"99 Summer Street, 13th floor",Boston,MA,2110.0,82-4664662,MPN281302,Thu Sep 06 2018 17:00:24 GMT-0400 (Eastern Daylight Time),Tue Aug 14 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 18 2018 14:54:27 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Nov 07 2019 03:00:00 GMT-0500 (Eastern Standard Time),Tue Sep 11 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 04 2018 15:25:00 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1376.0,Turners Falls,42.587072,-72.573941,,11/27/2023,P.O. Box 253,MA,,,,,,,,,
,Temescal Wellness of Massachusetts,,Temescal Wellness of Massachusetts,,,,Tue Sep 24 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,Wed Jun 13 2018 11:49:01 GMT-0400 (Eastern Daylight Time),,,Marijuana Retailer,Massachusetts Cannabis Control Commission,MACCC,,,Pittsfield,Berkshire,42.429909,-73.317972,MA,11/27/2023,APPROVED,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,1/8/2019,COMPLETE,MR281588,1201.0,,,10 Callahan Drive,,Pittsfield,MA,1201.0,POINT (-73.209889 42.396128),POINT (-73.317971 42.4299090),665 Cochituate Road,Second Floor,Framingham,MA,1701.0,46-2527018,MRN281588,Fri Aug 17 2018 16:07:41 GMT-0400 (Eastern Daylight Time),Wed Jul 25 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Sun Sep 23 2018 08:21:22 GMT-0400 (Eastern Daylight Time),True,,,,,,APPROVED,RP201850,RP201850,Not a DBE,,,Thu Dec 13 2018 03:00:00 GMT-0500 (Eastern Standard Time),Tue Aug 21 2018 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 20 2018 15:47:42 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,5000.0,1201.0,Pittsfield,42.396128,-73.209889,Western MA,11/27/2023,,MA,,,,,,,,,
,Coyote Cannabis Corporation,,Coyote Cannabis Corporation,,,,Sat Sep 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,Tue Nov 19 2019 13:56:17 GMT-0500 (Eastern Standard Time),,,Marijuana Product Manufacturer,Massachusetts Cannabis Control Commission,MACCC,,,Uxbridge,Worcester,42.522074,-71.581724,MA,11/27/2023,APPROVED,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP281798,1569.0,,,56 Industrial Drive,Unit B,Uxbridge,MA,1569.0,POINT (-71.840209 42.329642),POINT (-71.581723 42.5220740),100 STATE STREET,9TH FLOOR,Boston,MA,2109.0,84-2420149,MPN281798,Wed Apr 15 2020 11:33:46 GMT-0400 (Eastern Daylight Time),Tue Mar 17 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:16:39 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,,Wed Apr 15 2020 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 14:41:33 GMT-0400 (Eastern Daylight Time),Thu Sep 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1569.0,Uxbridge,42.329642,-71.840209,Central MA,11/27/2023,Units 1 and 2,MA,,,,,,,,,
,Uma Flowers LLC,,Uma Flowers LLC,,,,Sun Jan 21 2024 03:00:00 GMT-0500 (Eastern Standard Time),,Sat Nov 23 2019 14:58:34 GMT-0500 (Eastern Standard Time),,,Marijuana Retailer,Massachusetts Cannabis Control Commission,MACCC,,,Pepperell,Middlesex,42.666424,-71.572797,MA,11/27/2023,APPROVED,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,11/30/2021,COMPLETE,MR283143,1463.0,,,109 Raffaele Drive,,Waltham,MA,2452.0,POINT (-71.275566 42.459085),POINT (-71.572796 42.6664239),109 Raffaele Drive,,Waltham,MA,2452.0,84-3613796,MRN283143,Mon May 11 2020 10:56:16 GMT-0400 (Eastern Daylight Time),Thu Mar 19 2020 00:00:00 GMT-0400 (Eastern Daylight Time),,True,,,,,,,,,Woman-Owned Business | Minority-Owned Business,,,Thu Oct 14 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu May 21 2020 14:42:02 GMT-0400 (Eastern Daylight Time),Thu Aug 06 2020 14:56:16 GMT-0400 (Eastern Daylight Time),Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1463.0,Pepperell,42.459085,-71.275566,Central MA,11/27/2023,,MA,,,,,,,,,
,Debilitating Medical Condition Treatment Centers,,Debilitating Medical Condition Treatment Centers,,,,Tue Nov 21 2023 03:00:00 GMT-0500 (Eastern Standard Time),,Tue Mar 02 2021 14:06:33 GMT-0500 (Eastern Standard Time),,,Marijuana Product Manufacturer,Massachusetts Cannabis Control Commission,MACCC,,,Agawam,Hampden,42.081118,-72.588386,MA,11/27/2023,APPROVED,Priority Review - MTC Priority,Priority,MTC Priority,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP282046,1001.0,,,11-13 Hampden St,,Springfield,MA,1103.0,POINT (-72.571312 42.12756),POINT (-72.588386 42.0811179),11-13 Hampden St,,Springfield,MA,1103.0,46-3448063,MPN282046,Wed Apr 21 2021 11:29:31 GMT-0400 (Eastern Daylight Time),Tue Mar 30 2021 09:11:26 GMT-0400 (Eastern Daylight Time),,True,no,,,,,APPROVED,RP201977,RP201977,Not a DBE,,,,Fri Apr 30 2021 09:45:16 GMT-0400 (Eastern Daylight Time),Tue Jun 22 2021 10:54:53 GMT-0400 (Eastern Daylight Time),Mon Nov 21 2022 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1001.0,Agawam,42.12756,-72.571312,Western MA,11/27/2023,,MA,,,,,,,,,
,"617 Therapeutic Health Care, Inc.",,"617 Therapeutic Health Care, Inc.",,,,Mon Nov 11 2024 03:00:00 GMT-0500 (Eastern Standard Time),,Thu Dec 10 2020 10:15:41 GMT-0500 (Eastern Standard Time),,,Marijuana Retailer,Massachusetts Cannabis Control Commission,MACCC,,,Boston,Suffolk,42.303825,-71.071085,MA,11/27/2023,APPROVED,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,7/10/2023,COMPLETE,MR283963,2122.0,,,144 Bowdoin St,,Dorchester,MA,2121.0,POINT (-71.073493 42.334948),POINT (-71.071084 42.3038250),168 Beacham St.,,Everett,MA,2149.0,83-1869024,MRN283963,Mon Sep 06 2021 17:00:03 GMT-0400 (Eastern Daylight Time),Thu Mar 04 2021 11:36:17 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Sep 10 2021 10:58:45 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 13:07:00 GMT-0400 (Eastern Daylight Time),Thu Nov 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,2122.0,Boston,42.334948,-71.073493,Metro Boston,11/27/2023,,MA,,,,,,,,,
,TDMA LLC,,TDMA LLC,,,,Mon Dec 18 2023 03:00:00 GMT-0500 (Eastern Standard Time),,Thu Feb 07 2019 10:28:27 GMT-0500 (Eastern Standard Time),,,Marijuana Retailer,Massachusetts Cannabis Control Commission,MACCC,,,Worcester,Worcester,42.259207,-71.794024,MA,11/27/2023,APPROVED,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,6/5/2020,COMPLETE,MR282376,1604.0,,,74 Grafton St,,Worcester,MA,1604.0,POINT (-71.840209 42.329642),POINT (-71.794023 42.2592070),305 SE 3rd Ave,Ste 203,Portland,OR,97214.0,83-1658023,MRN282376,Thu Apr 18 2019 12:38:14 GMT-0400 (Eastern Daylight Time),Tue Mar 19 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Tue Oct 15 2019 16:40:36 GMT-0400 (Eastern Daylight Time),True,,,,,,,,RPA201948,Not a DBE,,,Thu Apr 09 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Sep 19 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Oct 10 2019 13:15:10 GMT-0400 (Eastern Daylight Time),Thu Nov 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),300.0,5000.0,1604.0,Worcester,42.329642,-71.840209,Central MA,11/27/2023,,MA,,,,,,,,,
,FCC Holdings LLC,,FCC Holdings LLC,,,,Mon May 13 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,Thu Jul 23 2020 21:41:39 GMT-0400 (Eastern Daylight Time),,,Marijuana Microbusiness,Massachusetts Cannabis Control Commission,MACCC,,,Northampton,Hampshire,42.310554,-72.640928,MA,11/27/2023,APPROVED,Expedited Review - License Type,Expedited,License Type,COMMENCE OPS,COMMENCE OPS,9/13/2022,COMPLETE,MB282029,1060.0,,,131 Texas Rd,,Northampton,MA,1060.0,POINT (-72.62073 42.322256),POINT (-72.640928 42.3105540),228 Cardinal way,,Northampton,MA,1062.0,85-3195565,MBN282029,Thu Feb 11 2021 20:15:13 GMT-0500 (Eastern Standard Time),Wed Jan 13 2021 14:30:02 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,Thu May 12 2022 04:00:00 GMT-0400 (Eastern Daylight Time),Mon Feb 22 2021 15:12:48 GMT-0500 (Eastern Standard Time),Fri Apr 16 2021 13:52:47 GMT-0400 (Eastern Daylight Time),Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),1000.0,625.0,1060.0,Northampton,42.322256,-72.62073,Western MA,11/27/2023,,MA,,,,,,,,,
,Highdration LLC,,Highdration LLC,,,,Sat Nov 11 2023 03:00:00 GMT-0500 (Eastern Standard Time),,Mon Apr 26 2021 14:19:41 GMT-0400 (Eastern Daylight Time),,,Marijuana Product Manufacturer,Massachusetts Cannabis Control Commission,MACCC,,,Lowell,Middlesex,42.640887,-71.321254,MA,11/27/2023,APPROVED,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MP282070,1852.0,,,20 Payton Street,,Lowell,MA,1852.0,POINT (-71.275566 42.459085),POINT (-71.321253 42.6408869),15 Kearney Square,Apt. 301,Lowell,MA,1852.0,85-4206924,MPN282070,Fri Aug 20 2021 17:32:14 GMT-0400 (Eastern Daylight Time),Wed Jun 02 2021 13:26:24 GMT-0400 (Eastern Daylight Time),Mon Oct 18 2021 14:35:02 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Not a DBE,,,,Fri Sep 03 2021 09:12:35 GMT-0400 (Eastern Daylight Time),Thu Oct 14 2021 13:09:53 GMT-0400 (Eastern Daylight Time),Thu Nov 10 2022 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1852.0,Lowell,42.459085,-71.275566,Northeast,11/27/2023,,MA,,,,,,,,,
,New England Regional Dispensary,,New England Regional Dispensary,,,,Wed Oct 16 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,Mon Mar 07 2022 12:05:55 GMT-0500 (Eastern Standard Time),,,Marijuana Retailer,Massachusetts Cannabis Control Commission,MACCC,,,Clarksburg,Berkshire,42.715822,-73.079824,MA,11/27/2023,APPROVED,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,5/9/2023,COMPLETE,MR284607,1247.0,,,34 Cross Road,,Clarksburg,MA,1247.0,POINT (-73.209889 42.396128),POINT (-73.079824 42.7158220),65 Furnace St,,North Adams,MA,1247.0,84-4449751,MRN284607,Fri Sep 16 2022 14:25:19 GMT-0400 (Eastern Daylight Time),Mon May 02 2022 10:57:05 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,,,Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Fri Aug 05 2022 09:18:07 GMT-0400 (Eastern Daylight Time),Mon Sep 19 2022 08:43:17 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1247.0,North Adams,42.396128,-73.209889,Western MA,11/27/2023,,MA,,,,,,,,,
,"The Botanist, Inc.",,"The Botanist, Inc.",,,,Mon Jul 22 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,Mon Dec 10 2018 10:39:07 GMT-0500 (Eastern Standard Time),,,Marijuana Retailer,Massachusetts Cannabis Control Commission,MACCC,,,Worcester,Worcester,42.323946,-71.798843,MA,11/27/2023,APPROVED,Priority Review - MTC Priority,Priority,MTC Priority,COMMENCE OPS,COMMENCE OPS,11/4/2020,COMPLETE,MR282160,1606.0,,,200 Portland Street,5th Floor,Boston,MA,2114.0,POINT (-71.840209 42.329642),POINT (-71.798843 42.3239459),200 Portland Street,5th Floor,Boston,MA,2114.0,47-3905518,MRN282160,Mon Feb 25 2019 14:54:26 GMT-0500 (Eastern Standard Time),Wed Jan 23 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,,,,APPROVED,RP201860,RP201860,Not a DBE,,,Thu Oct 08 2020 04:00:00 GMT-0400 (Eastern Daylight Time),Wed May 15 2019 00:00:00 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:52:57 GMT-0400 (Eastern Daylight Time),Thu Jul 13 2023 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,1606.0,Worcester,42.329642,-71.840209,Central MA,11/27/2023,,MA,,,,,,,,,
,Richards Flowers LLC,,Richards Flowers LLC,,,,Sat Sep 16 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,Thu Feb 04 2021 14:28:36 GMT-0500 (Eastern Standard Time),,,Marijuana Microbusiness,Massachusetts Cannabis Control Commission,MACCC,,,Framingham,Middlesex,42.271591,-71.408326,MA,11/27/2023,APPROVED,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MB282225,1702.0,,,296 Irving Street,,Framingham,MA,1702.0,POINT (-71.275566 42.459085),POINT (-71.408326 42.2715910),5 Nadine Road,,Framingham,MA,1701.0,83-4513975,MBN282225,Tue Mar 02 2021 12:25:04 GMT-0500 (Eastern Standard Time),Mon Feb 22 2021 11:06:08 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Fri Mar 12 2021 11:03:45 GMT-0500 (Eastern Standard Time),Tue Jun 22 2021 11:10:06 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 04:00:00 GMT-0400 (Eastern Daylight Time),1000.0,5625.0,1702.0,Framingham,42.459085,-71.275566,Central MA,11/27/2023,,MA,,,,,,,,,
,"UC Retail, LLC",,"UC Retail, LLC",,,,Wed Nov 06 2024 03:00:00 GMT-0500 (Eastern Standard Time),,Thu Sep 29 2022 09:15:04 GMT-0400 (Eastern Daylight Time),,,Marijuana Retailer,Massachusetts Cannabis Control Commission,MACCC,,,Bolton,Worcester,42.430045,-71.589066,MA,11/27/2023,APPROVED,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MR284774,1740.0,,,476 Main Street,,Bolton,MA,1740.0,POINT (-71.840209 42.329642),POINT (-71.589066 42.430045),601 Fitchburg State Road,,Ashby,MA,1431.0,87-2349254,MRN284774,Thu Aug 31 2023 08:41:41 GMT-0400 (Eastern Daylight Time),Tue Nov 29 2022 14:23:49 GMT-0500 (Eastern Standard Time),,True,no,,,,,,,,Not a DBE,,,,Fri Jul 28 2023 09:50:27 GMT-0400 (Eastern Daylight Time),Thu Oct 12 2023 12:53:03 GMT-0400 (Eastern Daylight Time),Mon Nov 06 2023 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,10000.0,1740.0,Bolton,42.329642,-71.840209,Central MA,11/27/2023,,MA,,,,,,,,,
,J.A. Cotto L.L.C.,,J.A. Cotto L.L.C.,,,,Thu Jun 30 2022 04:00:00 GMT-0400 (Eastern Daylight Time),,Wed Jun 03 2020 21:28:29 GMT-0400 (Eastern Daylight Time),,,Marijuana Courier Pre-Certification,Massachusetts Cannabis Control Commission,MACCC,,,,,,,MA,11/27/2023,APPROVED,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PDO103108,,,,78 Warren Ave,#302,Boston,MA,2116.0,,,78 Warren Ave,#302,Boston,MA,2116.0,84-4011180,PDOA103108,Wed Jun 17 2020 16:27:57 GMT-0400 (Eastern Daylight Time),Tue Jun 16 2020 16:54:08 GMT-0400 (Eastern Daylight Time),,True,,SE303741,,,,,,,Not a DBE,,,,Fri Jun 19 2020 14:21:14 GMT-0400 (Eastern Daylight Time),Tue Jun 30 2020 09:32:17 GMT-0400 (Eastern Daylight Time),Tue Jun 30 2020 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,11/27/2023,,MA,SE303741,,,,,,,,
,Fuego Delivery LLC,,Fuego Delivery LLC,,,,Wed Jul 26 2023 04:00:00 GMT-0400 (Eastern Daylight Time),,Wed Jun 02 2021 16:24:29 GMT-0400 (Eastern Daylight Time),,,Marijuana Delivery Operator Pre-Certification,Massachusetts Cannabis Control Commission,MACCC,,,,,,,MA,11/27/2023,APPROVED,Expedited Review - Social Equity Participant,Expedited,Social Equity Participant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,PMD5852,,,,254 Newhill Avenue,,Somerset,MA,2726.0,,,254 Newhill Avenue,,Somerset,MA,2726.0,85-1253926,PMDA5852,Tue Jul 06 2021 18:53:17 GMT-0400 (Eastern Daylight Time),Tue Jul 06 2021 15:01:24 GMT-0400 (Eastern Daylight Time),,True,,SE304230,,,,,,,Not a DBE,,,,,Mon Jul 26 2021 10:37:23 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 04:00:00 GMT-0400 (Eastern Daylight Time),,,,,,,,11/27/2023,,MA,SE304230,,,,,,,,
,Tree Beard Inc.,,Tree Beard Inc.,,,,,,Wed Oct 23 2019 13:19:02 GMT-0400 (Eastern Daylight Time),,,Marijuana Transporter with Other Existing ME License,Massachusetts Cannabis Control Commission,MACCC,,,New Bedford,Bristol,41.662079,-70.937068,MA,11/27/2023,APPROVED,Priority Review - Economic Empowerment Priority,Priority,Economic Empowerment Priority,PROVISIONAL CONSIDERATION,PROVISIONAL CONSIDERATION,,PAYMENT_PENDING,MX281359,2740.0,,,319A Union Street,,New Bedford,MA,2740.0,POINT (-71.102131 41.778329),POINT (-70.937067 41.6620789),319A Union Street,,New Bedford,MA,2740.0,82-1492577,MXN281359,Wed Jan 15 2020 19:05:48 GMT-0500 (Eastern Standard Time),Wed Dec 04 2019 00:00:00 GMT-0500 (Eastern Standard Time),,True,,,APPROVED,EE202151,EE202151,,,,Not a DBE,,,,Wed Dec 18 2019 00:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 05 2020 12:25:39 GMT-0500 (Eastern Standard Time),,,,2740.0,New Bedford,41.778329,-71.102131,Southeast and Cape,11/27/2023,,MA,SE303508,,,,,,,,
,Greenfield Greenery LLC,,Greenfield Greenery LLC,,,,Thu Feb 22 2024 03:00:00 GMT-0500 (Eastern Standard Time),,Thu Oct 15 2020 12:47:19 GMT-0400 (Eastern Daylight Time),,,Marijuana Cultivator,Massachusetts Cannabis Control Commission,MACCC,,,Greenfield,Franklin,42.632453,-72.606077,MA,11/27/2023,APPROVED,Expedited Review - License Type,Expedited,License Type,FINAL LICENSE,FINAL LICENSE,,COMPLETE,MC283117,1302.0,,,120 Fulton Street,,Boston,MA,2109.0,POINT (-72.573941 42.587072),POINT (-72.606076 42.6324529),120 Fulton Street,,Boston,MA,2109.0,85-3297338,MCN283117,Tue Dec 01 2020 12:50:47 GMT-0500 (Eastern Standard Time),Tue Oct 27 2020 04:00:00 GMT-0400 (Eastern Daylight Time),,True,no,,,,,,,,Not a DBE,Outdoor,"Tier 11: 90,001 to 100,000 sq. ft",Thu Jan 12 2023 03:00:00 GMT-0500 (Eastern Standard Time),Thu Dec 03 2020 12:43:33 GMT-0500 (Eastern Standard Time),Thu Feb 11 2021 13:27:29 GMT-0500 (Eastern Standard Time),Thu Feb 09 2023 03:00:00 GMT-0500 (Eastern Standard Time),1500.0,25000.0,1302.0,Greenfield,42.587072,-72.573941,Western MA,11/27/2023,,MA,,,,,,,,,
,Noble Manna Inc.,,Noble Manna Inc.,,,,Wed Aug 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,Thu Sep 12 2019 12:13:25 GMT-0400 (Eastern Daylight Time),,,Marijuana Retailer,Massachusetts Cannabis Control Commission,MACCC,,,Mendon,Worcester,42.114932,-71.545587,MA,11/27/2023,APPROVED,Expedited Review - DBE Status,Expedited,DBE Status,COMMENCE OPS,COMMENCE OPS,6/2/2023,COMPLETE,MR282984,1756.0,,,47 Milford Street,,Mendon,MA,1756.0,POINT (-71.840209 42.329642),POINT (-71.545586 42.1149320),"110 Turnpike Road, Suite 114",,Westborough,MA,1581.0,84-3228266,MRN282984,Mon Feb 15 2021 09:29:54 GMT-0500 (Eastern Standard Time),Tue Nov 24 2020 12:31:35 GMT-0500 (Eastern Standard Time),Fri Mar 12 2021 15:12:00 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Veteran-Owned Business,,,Fri Apr 14 2023 04:00:00 GMT-0400 (Eastern Daylight Time),Thu Dec 10 2020 10:00:00 GMT-0500 (Eastern Standard Time),Thu Mar 11 2021 13:59:24 GMT-0500 (Eastern Standard Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),1500.0,10000.0,1756.0,Mendon,42.329642,-71.840209,Central MA,11/27/2023,,MA,,,,,,,,,
,Mint Cultivation Facilities LLC,,Mint Cultivation Facilities LLC,,,,Sat Jan 21 2023 03:00:00 GMT-0500 (Eastern Standard Time),,Fri Jul 24 2020 14:13:15 GMT-0400 (Eastern Daylight Time),,,Marijuana Cultivator,Massachusetts Cannabis Control Commission,MACCC,,,Palmer,Worcester,42.179189,-72.318541,MA,11/27/2023,APPROVED,General Applicant,General Applicant,General Applicant,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC282951,1609.0,,,25 Ware Street,,Palmer,MA,1609.0,POINT (-71.840209 42.329642),POINT (-72.318540 42.1791890),21001 N. Tatum Blvd. #1630-486,,Phoenix,AZ,85050.0,85-1773313,MCN282951,Wed Sep 30 2020 13:18:37 GMT-0400 (Eastern Daylight Time),Tue Aug 18 2020 15:58:37 GMT-0400 (Eastern Daylight Time),Tue Jan 19 2021 16:45:33 GMT-0500 (Eastern Standard Time),True,no,,,,,,,,Not a DBE,Indoor,"Tier 03: 10,001 to 20,000 sq. ft",,Thu Oct 01 2020 11:47:16 GMT-0400 (Eastern Daylight Time),Thu Jan 14 2021 15:38:16 GMT-0500 (Eastern Standard Time),Thu Jan 20 2022 03:00:00 GMT-0500 (Eastern Standard Time),600.0,5000.0,1609.0,Worcester,42.329642,-71.840209,Central MA,11/27/2023,,MA,,,,,,,,,
,"Salty Farmers, LLC",,"Salty Farmers, LLC",,,,Sun Jul 14 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,Wed Apr 24 2019 17:56:33 GMT-0400 (Eastern Daylight Time),,,Marijuana Retailer,Massachusetts Cannabis Control Commission,MACCC,,,Eastham,Barnstable,41.854876,-69.983794,MA,11/27/2023,APPROVED,General Applicant,General Applicant,General Applicant,COMMENCE OPS,COMMENCE OPS,8/2/2021,COMPLETE,MR282640,2651.0,,,182 Brackett Road,,Eastham,MA,2651.0,POINT (-70.301811 41.698999),POINT (-69.983794 41.8548759),PO BOX 726,,North Truro,MA,2652.0,82-1492906,MRN282640,Mon May 18 2020 20:14:20 GMT-0400 (Eastern Daylight Time),Tue Jan 21 2020 00:00:00 GMT-0500 (Eastern Standard Time),Tue Jul 14 2020 13:15:47 GMT-0400 (Eastern Daylight Time),True,,,,,,,,,Not a DBE,,,Thu Jul 15 2021 04:00:00 GMT-0400 (Eastern Daylight Time),Thu May 21 2020 14:02:29 GMT-0400 (Eastern Daylight Time),Thu Jul 09 2020 15:42:46 GMT-0400 (Eastern Daylight Time),Thu Jun 08 2023 04:00:00 GMT-0400 (Eastern Daylight Time),300.0,10000.0,2651.0,North Eastham,41.698999,-70.301811,,11/27/2023,,MA,,,,,,,,,
,"CNA Stores, Inc.",,"CNA Stores, Inc.",,,,Sun Sep 15 2024 04:00:00 GMT-0400 (Eastern Daylight Time),,Fri Apr 09 2021 11:25:16 GMT-0400 (Eastern Daylight Time),,,Marijuana Cultivator,Massachusetts Cannabis Control Commission,MACCC,,,Winchendon,Worcester,42.661612,-72.047876,MA,11/27/2023,APPROVED,Expedited Review - DBE Status,Expedited,DBE Status,PROVISIONAL LICENSE,PROVISIONAL LICENSE,,COMPLETE,MC283470,1475.0,,,West Street,Map Lot 1-0-99,Winchendon,MA,1475.0,POINT (-71.840209 42.329642),POINT (-72.047876 42.6616119),57 South Hunt Road,,Amesbury,MA,1913.0,83-1233238,MCN283470,Thu Jun 02 2022 11:00:23 GMT-0400 (Eastern Daylight Time),Tue May 17 2022 09:59:26 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 13:00:58 GMT-0400 (Eastern Daylight Time),True,no,,,,,,,,Veteran-Owned Business,Indoor,"Tier 02: 5,001 to 10,000 sq. ft.",,Fri Jun 17 2022 12:33:13 GMT-0400 (Eastern Daylight Time),Thu Sep 15 2022 12:48:41 GMT-0400 (Eastern Daylight Time),Thu Aug 10 2023 04:00:00 GMT-0400 (Eastern Daylight Time),400.0,2500.0,1475.0,Winchendon,42.329642,-71.840209,Central MA,11/27/2023,Map Lot 1-0-99,MA,,,,,,,,,
